Model,GOF Precision,LOF Precision,Neutral Precision,GOF Recall,LOF Recall,Neutral Recall,Neutral MCC,GOF MCC,LOF MCC,GOF F1,LOF F1,Neutral F1,Neutral AP,GOF AP,LOF AP
336,0.56,0.9,0.93,0.77,0.87,0.92,0.8512,0.6339,0.7839,0.65,0.88,0.92,0.9691595448948382,0.7244965370025568,0.9456940513391329
337,0.56,0.9,0.93,0.76,0.87,0.92,0.8526,0.6296,0.7875,0.64,0.89,0.92,0.9691747362292679,0.7273998320224448,0.9453410574465473
338,0.55,0.9,0.93,0.77,0.87,0.92,0.8526,0.6305,0.7853,0.64,0.89,0.92,0.9690704717564289,0.7245461143748264,0.9457551141775838
339,0.54,0.9,0.93,0.77,0.87,0.92,0.8526,0.6238,0.7825,0.64,0.88,0.92,0.9692682265902249,0.71138264851242,0.945416775547759
340,0.56,0.9,0.92,0.76,0.87,0.92,0.8498,0.6314,0.7853,0.65,0.89,0.92,0.969188864851629,0.7259840068846631,0.9459328474312011
341,0.55,0.9,0.93,0.77,0.87,0.92,0.8526,0.6305,0.7867,0.64,0.89,0.92,0.9692020684673389,0.7269376656954145,0.9455520884302763
342,0.56,0.9,0.93,0.77,0.87,0.92,0.854,0.6339,0.7882,0.65,0.89,0.92,0.9691841607096413,0.7342474851188879,0.9464210894791976
343,0.57,0.9,0.93,0.76,0.88,0.92,0.8533,0.6366,0.791,0.65,0.89,0.92,0.9692477468916973,0.7289481317506405,0.9459998733390355
344,0.56,0.9,0.93,0.77,0.87,0.92,0.8519,0.6322,0.7868,0.65,0.89,0.92,0.9691982293363669,0.7224279487705557,0.9453921485239185
345,0.55,0.9,0.93,0.77,0.87,0.92,0.8519,0.6272,0.7846,0.64,0.88,0.92,0.9692722415236086,0.7127314352436744,0.9452908033002283
346,0.57,0.9,0.93,0.77,0.87,0.92,0.8512,0.6374,0.7882,0.65,0.89,0.92,0.9691459160499034,0.7296689209755253,0.9458361939212312
347,0.56,0.9,0.93,0.77,0.87,0.92,0.8519,0.6339,0.7875,0.65,0.89,0.92,0.9694464868747279,0.710666910586855,0.9455352293235595
348,0.56,0.9,0.93,0.77,0.87,0.92,0.8512,0.6357,0.7875,0.65,0.89,0.92,0.9691029755425885,0.7265043148491215,0.9458438797315861
349,0.56,0.9,0.92,0.77,0.87,0.92,0.849,0.6357,0.7853,0.65,0.89,0.92,0.968965798851102,0.7308764646433316,0.946070526707752
350,0.56,0.9,0.93,0.77,0.87,0.92,0.8533,0.6357,0.7882,0.65,0.89,0.92,0.9689681956754687,0.7340397682792715,0.9463245054134919
351,0.57,0.9,0.93,0.77,0.87,0.92,0.8533,0.6391,0.7896,0.65,0.89,0.92,0.9690640720922599,0.7318599019405339,0.9465257893562085
352,0.57,0.9,0.93,0.77,0.88,0.92,0.8526,0.6409,0.7896,0.66,0.89,0.92,0.9689015433979642,0.735664440732142,0.9462715894559792
353,0.56,0.9,0.93,0.77,0.87,0.92,0.8519,0.6322,0.7867,0.65,0.89,0.92,0.9689805040262107,0.7400086417803434,0.9462536914094619
354,0.57,0.9,0.93,0.77,0.87,0.91,0.8498,0.6409,0.7867,0.66,0.89,0.92,0.969196644635368,0.7252733795033921,0.9457380598038508
355,0.57,0.9,0.93,0.77,0.87,0.92,0.8519,0.6374,0.7889,0.65,0.89,0.92,0.9690677724457445,0.7263985223737596,0.9460522466556676
356,0.56,0.9,0.93,0.77,0.87,0.92,0.854,0.6357,0.7903,0.65,0.89,0.92,0.969209293262547,0.7320382027236603,0.9462564775218877
357,0.56,0.9,0.93,0.76,0.87,0.91,0.8512,0.6331,0.786,0.65,0.89,0.92,0.9690786050128766,0.7282805488919246,0.945757641499489
358,0.58,0.9,0.93,0.77,0.88,0.92,0.854,0.6444,0.791,0.66,0.89,0.92,0.9688780678619446,0.731846158287902,0.9455806257320976
359,0.57,0.9,0.93,0.77,0.88,0.92,0.8533,0.6409,0.7903,0.66,0.89,0.92,0.9690129868931259,0.7308616818008596,0.9461532013584755
360,0.57,0.9,0.93,0.77,0.87,0.92,0.8512,0.6374,0.7882,0.65,0.89,0.92,0.9690920709821904,0.7289362362811457,0.9456594844458488
361,0.57,0.9,0.93,0.77,0.87,0.92,0.8526,0.6374,0.7882,0.65,0.89,0.92,0.9689647430312106,0.7298998391970654,0.9459047139819617
362,0.57,0.9,0.93,0.77,0.87,0.92,0.8533,0.6409,0.7889,0.66,0.89,0.92,0.9689009192104933,0.7312082720962457,0.9459248630336035
363,0.56,0.9,0.93,0.77,0.87,0.92,0.8519,0.6339,0.786,0.65,0.89,0.92,0.9690686429424499,0.7234462455033481,0.9458349870591843
364,0.57,0.9,0.93,0.76,0.88,0.91,0.8498,0.6402,0.7874,0.66,0.89,0.92,0.9688268376866624,0.730201536282662,0.9457897894512515
365,0.57,0.9,0.93,0.77,0.87,0.92,0.8512,0.6427,0.7874,0.66,0.89,0.92,0.9690606507948474,0.7373632542758988,0.94619371975768
366,0.57,0.9,0.93,0.77,0.87,0.92,0.8526,0.6391,0.7874,0.65,0.89,0.92,0.9689270232843151,0.7335866393628122,0.9458301654763492
367,0.57,0.9,0.93,0.77,0.87,0.92,0.8526,0.6374,0.7867,0.65,0.89,0.92,0.9690103440409581,0.7320763429051464,0.9460456866212716
368,0.57,0.9,0.93,0.77,0.87,0.92,0.8533,0.6374,0.7874,0.65,0.89,0.92,0.9686426142214509,0.7346872750117488,0.9455604903587074
369,0.57,0.9,0.93,0.77,0.88,0.92,0.854,0.6427,0.7903,0.66,0.89,0.92,0.9687807766061964,0.7324227828955487,0.9463129569676468
370,0.57,0.9,0.93,0.76,0.87,0.92,0.8519,0.6348,0.7875,0.65,0.89,0.92,0.9688669548987259,0.7431176776396401,0.9461688447143028
371,0.57,0.9,0.93,0.77,0.87,0.92,0.8533,0.6374,0.7889,0.65,0.89,0.92,0.9688506582889583,0.7365084230347692,0.9453930508184276
372,0.56,0.9,0.93,0.77,0.87,0.92,0.8533,0.6357,0.7881,0.65,0.89,0.92,0.9687115976964822,0.7360787343363276,0.9453482004055493
373,0.56,0.9,0.93,0.76,0.87,0.92,0.8526,0.6314,0.7867,0.65,0.89,0.92,0.9689402567446461,0.7365152151997,0.9456586915640538
374,0.56,0.9,0.93,0.77,0.87,0.91,0.8512,0.6339,0.7853,0.65,0.89,0.92,0.9689452190691266,0.7484958331108214,0.946848098038369
375,0.57,0.9,0.93,0.76,0.87,0.92,0.8512,0.6348,0.7881,0.65,0.89,0.92,0.9689781556463288,0.745466674791306,0.946348774009568
376,0.58,0.9,0.93,0.76,0.88,0.92,0.8512,0.642,0.7895,0.66,0.89,0.92,0.9688148061972446,0.7328745059500525,0.9465207430876248
377,0.58,0.9,0.93,0.76,0.88,0.92,0.8519,0.642,0.7888,0.66,0.89,0.92,0.9689105101879184,0.7341095174640966,0.9466943889333378
378,0.57,0.9,0.93,0.76,0.88,0.91,0.849,0.6359,0.7874,0.65,0.89,0.92,0.969026627284926,0.7232268006216628,0.9468793657400926
379,0.57,0.9,0.93,0.76,0.87,0.92,0.8505,0.6366,0.7882,0.65,0.89,0.92,0.9687155946280555,0.7287715333128307,0.9463764083624728
380,0.57,0.9,0.93,0.76,0.88,0.92,0.8547,0.6341,0.7924,0.65,0.89,0.92,0.9688681429768663,0.7276268796181357,0.946796353089253
381,0.57,0.9,0.92,0.76,0.87,0.91,0.8462,0.6384,0.7846,0.65,0.89,0.92,0.9687642830186047,0.7326966711239152,0.9462713729206382
382,0.57,0.9,0.93,0.76,0.87,0.92,0.8519,0.6348,0.7889,0.65,0.89,0.92,0.9689491296435967,0.7314888588240708,0.9467027356723106
383,0.57,0.9,0.92,0.76,0.87,0.91,0.8483,0.6323,0.7853,0.65,0.89,0.92,0.9688661125037428,0.7281357876656669,0.9466702456309005
384,0.57,0.9,0.93,0.76,0.88,0.91,0.8491,0.6348,0.786,0.65,0.89,0.92,0.9688101928856827,0.7334380384777899,0.9468781995466359
385,0.56,0.9,0.92,0.76,0.87,0.92,0.849,0.6314,0.7846,0.65,0.88,0.92,0.9689700731254178,0.7265613803401024,0.946703711643059
386,0.57,0.9,0.92,0.76,0.87,0.91,0.8441,0.6348,0.781,0.65,0.88,0.92,0.9689832499869266,0.7237508282851349,0.9472089804807783
387,0.56,0.9,0.92,0.76,0.87,0.91,0.8476,0.6271,0.7825,0.64,0.88,0.92,0.9689832459476192,0.73734383483972,0.9474665515000564
388,0.56,0.89,0.93,0.75,0.88,0.91,0.8476,0.628,0.7838,0.64,0.88,0.92,0.9691880678181046,0.7454556377196723,0.9479389310095141
389,0.56,0.9,0.92,0.76,0.87,0.91,0.8462,0.6305,0.7824,0.65,0.88,0.92,0.9689624880278872,0.738038098764349,0.9471146815654676
390,0.57,0.9,0.92,0.76,0.87,0.91,0.8462,0.6323,0.7832,0.65,0.88,0.92,0.9691113704242258,0.7351246506697832,0.9474453116028266
391,0.58,0.9,0.93,0.76,0.88,0.91,0.849,0.6438,0.7881,0.66,0.89,0.92,0.9687020989468915,0.7277577155476227,0.9468983181689314
392,0.58,0.9,0.93,0.77,0.88,0.91,0.8483,0.6499,0.7874,0.66,0.89,0.92,0.9686543991058512,0.7395834716994718,0.9465325424467071
393,0.59,0.89,0.93,0.75,0.88,0.91,0.8455,0.6425,0.786,0.66,0.89,0.92,0.9688522226583971,0.7355146302423949,0.946943817918558
394,0.58,0.89,0.92,0.75,0.88,0.91,0.8434,0.637,0.7831,0.65,0.88,0.92,0.968656346500636,0.7292961267690525,0.9469374820250644
395,0.57,0.89,0.93,0.74,0.88,0.91,0.8462,0.629,0.7852,0.65,0.89,0.92,0.9683618647845066,0.7328818272187898,0.9466685597348554
396,0.58,0.89,0.93,0.76,0.88,0.91,0.8491,0.6395,0.7874,0.66,0.89,0.92,0.969131663699287,0.7343045727748742,0.9471677849490237
397,0.59,0.9,0.93,0.76,0.88,0.91,0.8483,0.6487,0.7888,0.66,0.89,0.92,0.968960308513136,0.736245497356057,0.9473492074585568
398,0.57,0.89,0.93,0.74,0.88,0.91,0.8476,0.6264,0.7853,0.64,0.89,0.92,0.9694705136147393,0.7182119895937022,0.947455141127128
399,0.57,0.9,0.93,0.74,0.88,0.91,0.849,0.629,0.7853,0.65,0.89,0.92,0.9690565937128409,0.716768211730276,0.9472097209840387
400,0.59,0.9,0.92,0.74,0.88,0.92,0.8483,0.64,0.7888,0.66,0.89,0.92,0.9694971699919234,0.7167194704614687,0.9475589051833514
401,0.57,0.9,0.93,0.74,0.88,0.91,0.849,0.6308,0.7874,0.65,0.89,0.92,0.9693513856327239,0.705791232510074,0.947383845336927
402,0.57,0.9,0.93,0.74,0.88,0.91,0.8498,0.6308,0.7909,0.65,0.89,0.92,0.9694217195959095,0.6979479674562815,0.9470371685241196
403,0.57,0.9,0.93,0.75,0.88,0.92,0.8519,0.6315,0.791,0.65,0.89,0.92,0.9695787303067158,0.7079820330565765,0.9468994404238393
404,0.57,0.9,0.92,0.74,0.87,0.92,0.849,0.6246,0.786,0.64,0.89,0.92,0.9692800089550357,0.7046039919567145,0.9469640572020052
405,0.58,0.89,0.93,0.74,0.88,0.91,0.8463,0.6319,0.7888,0.65,0.89,0.92,0.9711229348855258,0.7065562024887196,0.9479605912721412
406,0.59,0.89,0.93,0.74,0.88,0.91,0.8498,0.6381,0.7895,0.66,0.89,0.92,0.9713212319650911,0.7069063547266976,0.9478300053099118
407,0.58,0.89,0.93,0.74,0.89,0.91,0.8491,0.6338,0.7909,0.65,0.89,0.92,0.9711991497722139,0.7001732968463695,0.9469996859969285
408,0.58,0.89,0.93,0.74,0.89,0.91,0.8491,0.6338,0.7909,0.65,0.89,0.92,0.9711439350959877,0.7068816430813507,0.9481182115809154
409,0.58,0.89,0.93,0.74,0.88,0.91,0.8477,0.6326,0.7867,0.65,0.89,0.92,0.9717462656845999,0.7048187354755663,0.9474168874219644
410,0.58,0.89,0.93,0.74,0.89,0.91,0.8491,0.6344,0.7902,0.65,0.89,0.92,0.9711263458277399,0.7074711617848743,0.947726351383116
411,0.58,0.89,0.93,0.74,0.88,0.91,0.8477,0.6301,0.7895,0.65,0.89,0.92,0.9710882287026846,0.7024039659589622,0.9475777751647729
412,0.59,0.89,0.93,0.74,0.89,0.91,0.8491,0.6375,0.7924,0.65,0.89,0.92,0.9713476831092558,0.7101783534953287,0.9481990762821895
413,0.57,0.89,0.93,0.74,0.88,0.91,0.8491,0.6264,0.7895,0.64,0.89,0.92,0.9710926282127648,0.7103567513549657,0.9477389589751875
414,0.58,0.89,0.93,0.74,0.89,0.91,0.8477,0.6301,0.7895,0.65,0.89,0.92,0.9712363138028304,0.7061715426615601,0.948159061302489
415,0.59,0.89,0.93,0.74,0.89,0.91,0.8484,0.6357,0.7909,0.65,0.89,0.92,0.9712625484970095,0.708985735860675,0.9480945376656533
416,0.57,0.89,0.93,0.74,0.88,0.91,0.8491,0.6283,0.7888,0.65,0.89,0.92,0.971114732754677,0.7047570378885422,0.9477067083475861
417,0.58,0.89,0.93,0.74,0.88,0.91,0.8477,0.6301,0.7881,0.65,0.89,0.92,0.9711364589253081,0.7018757328238888,0.9479354299816283
418,0.57,0.89,0.93,0.74,0.88,0.91,0.847,0.6228,0.7874,0.64,0.89,0.92,0.9715828648840502,0.7145430822913066,0.9479236150462107
419,0.58,0.89,0.93,0.74,0.89,0.91,0.8484,0.6301,0.7888,0.65,0.89,0.92,0.9711970531133887,0.7063242838644517,0.9480143718789444
420,0.58,0.89,0.93,0.74,0.88,0.91,0.8477,0.6319,0.7888,0.65,0.89,0.92,0.9710106994298225,0.7166144151981334,0.9476519917948458
421,0.58,0.89,0.93,0.74,0.89,0.91,0.8477,0.6319,0.7888,0.65,0.89,0.92,0.9711448981020226,0.7167752912512537,0.9477557013193189
422,0.58,0.89,0.93,0.73,0.89,0.91,0.8477,0.6313,0.7909,0.65,0.89,0.92,0.9711441465870867,0.684308518712778,0.9473344083677203
423,0.58,0.89,0.93,0.74,0.88,0.91,0.8477,0.6326,0.7895,0.65,0.89,0.92,0.970910598734542,0.6906213223609325,0.9471298947809892
424,0.58,0.89,0.93,0.73,0.88,0.91,0.8498,0.6257,0.7895,0.64,0.89,0.92,0.9708220307082082,0.675264784858563,0.9475911842706215
425,0.58,0.89,0.93,0.74,0.88,0.91,0.8484,0.6344,0.7895,0.65,0.89,0.92,0.9710329727566845,0.6911475708450848,0.9475756478923515
426,0.58,0.89,0.93,0.74,0.88,0.91,0.8491,0.6301,0.7895,0.65,0.89,0.92,0.9711216404339577,0.6731838269709046,0.9474640282789514
427,0.57,0.89,0.93,0.74,0.88,0.91,0.8477,0.6264,0.7881,0.64,0.89,0.92,0.9711927456683707,0.6909312289093382,0.9471279384895013
428,0.58,0.89,0.93,0.73,0.88,0.91,0.8441,0.6276,0.786,0.65,0.89,0.92,0.9712298352900441,0.6908134322941769,0.9466157906699686
429,0.58,0.89,0.93,0.74,0.88,0.91,0.8441,0.6326,0.7874,0.65,0.89,0.92,0.9709420478378397,0.6932031859917432,0.9469103908680427
430,0.58,0.89,0.93,0.74,0.88,0.91,0.8484,0.6301,0.7874,0.65,0.89,0.92,0.9710673943822733,0.6861464420879541,0.9468550676066049
431,0.58,0.89,0.93,0.74,0.88,0.91,0.8491,0.6319,0.7902,0.65,0.89,0.92,0.9710022374403836,0.6925029152302931,0.9472833406834069
432,0.57,0.89,0.93,0.74,0.88,0.91,0.8498,0.6308,0.7881,0.65,0.89,0.92,0.9708422549857352,0.6826088952672855,0.9473275620091581
433,0.58,0.89,0.93,0.74,0.89,0.91,0.8484,0.6326,0.7888,0.65,0.89,0.92,0.9709001832626272,0.698040653408456,0.9473938860929907
434,0.57,0.89,0.93,0.74,0.88,0.91,0.8484,0.6246,0.7867,0.64,0.89,0.92,0.9710841074086307,0.6825385441718885,0.9463279324191662
435,0.56,0.89,0.93,0.74,0.88,0.91,0.847,0.6237,0.7838,0.64,0.89,0.92,0.9710652948981128,0.7065472554809199,0.9461950027285091
436,0.56,0.89,0.93,0.74,0.88,0.91,0.8477,0.6219,0.7867,0.64,0.89,0.92,0.9708350782629771,0.7008451271938825,0.9464641196424307
437,0.57,0.89,0.93,0.74,0.88,0.91,0.8463,0.6246,0.7874,0.64,0.89,0.92,0.9709832144321364,0.6806907339648368,0.9462700154369736
438,0.57,0.89,0.93,0.74,0.88,0.91,0.8463,0.6228,0.7853,0.64,0.89,0.92,0.9708506872782059,0.7047207627704812,0.9468175760535306
439,0.56,0.89,0.93,0.74,0.88,0.91,0.8449,0.6175,0.7831,0.63,0.89,0.92,0.971090600696019,0.6943984983562074,0.9462207204119623
440,0.58,0.89,0.93,0.75,0.89,0.91,0.8477,0.6388,0.7909,0.66,0.89,0.92,0.9709663733979897,0.6947833397228687,0.9464784446620884
441,0.57,0.89,0.93,0.74,0.88,0.91,0.8498,0.629,0.7902,0.65,0.89,0.92,0.9711654744316707,0.6823067858000943,0.9468711934143765
442,0.56,0.89,0.93,0.74,0.88,0.91,0.8498,0.6211,0.7881,0.64,0.89,0.92,0.9709308224770625,0.6949300942857719,0.9466122998557045
443,0.57,0.9,0.93,0.74,0.88,0.91,0.8534,0.6272,0.7916,0.64,0.89,0.92,0.9710231216809861,0.681224227962331,0.9467538521884323
444,0.57,0.89,0.93,0.74,0.88,0.91,0.8505,0.6246,0.7902,0.64,0.89,0.92,0.9712574357362611,0.6918469108131905,0.9469153207638183
445,0.57,0.89,0.93,0.74,0.88,0.91,0.8498,0.6272,0.7881,0.64,0.89,0.92,0.9714294697759608,0.6809820364557231,0.9469756506404267
446,0.56,0.89,0.93,0.74,0.88,0.91,0.8519,0.6211,0.7888,0.64,0.89,0.92,0.9713092261091283,0.6887949921599825,0.9466874195351604
447,0.57,0.89,0.93,0.74,0.88,0.91,0.8484,0.6264,0.7902,0.64,0.89,0.92,0.971325750166051,0.6937727317735994,0.9466869788293122
448,0.57,0.9,0.93,0.75,0.88,0.91,0.8533,0.6298,0.7902,0.65,0.89,0.92,0.9718650208310853,0.6983606798495147,0.9469807689433024
449,0.57,0.89,0.93,0.74,0.88,0.91,0.8498,0.6228,0.7874,0.64,0.89,0.92,0.9714097970796963,0.6957813065120361,0.9479512227405219
450,0.59,0.89,0.93,0.75,0.89,0.91,0.8498,0.6425,0.7916,0.66,0.89,0.92,0.971286197667435,0.7008468022753148,0.9475561354960805
451,0.58,0.9,0.93,0.74,0.88,0.91,0.8519,0.6344,0.7916,0.65,0.89,0.92,0.9712837981081262,0.6973063222004093,0.9476733708233469
452,0.58,0.89,0.93,0.74,0.88,0.91,0.8491,0.6344,0.7888,0.65,0.89,0.92,0.9715435649094096,0.6880983112640798,0.9475530568808057
453,0.58,0.89,0.93,0.74,0.88,0.91,0.8505,0.6326,0.7909,0.65,0.89,0.92,0.9714712873609122,0.6920082319012074,0.9472705426139885
454,0.58,0.89,0.93,0.74,0.89,0.91,0.8498,0.6338,0.7916,0.65,0.89,0.92,0.9716866199169806,0.6972620321058216,0.9473950876145352
455,0.58,0.9,0.93,0.74,0.89,0.91,0.8512,0.6344,0.7923,0.65,0.89,0.92,0.9715053963051958,0.6980224566187069,0.9475091746579676
456,0.58,0.89,0.93,0.74,0.88,0.91,0.8519,0.6326,0.7909,0.65,0.89,0.92,0.9712654553238139,0.6859503485860765,0.9475222065542671
457,0.59,0.9,0.93,0.74,0.89,0.91,0.8526,0.6381,0.7938,0.66,0.89,0.92,0.9714251650806738,0.6894280179256232,0.9478520629849996
458,0.57,0.9,0.93,0.74,0.88,0.91,0.8498,0.6283,0.7923,0.65,0.89,0.92,0.9716901396624227,0.6863186625597899,0.9478364786168357
459,0.58,0.89,0.93,0.74,0.89,0.91,0.8505,0.6363,0.7923,0.65,0.89,0.92,0.9713886733657942,0.6896080237609962,0.9476461726832716
460,0.58,0.89,0.93,0.74,0.88,0.91,0.8526,0.6326,0.7902,0.65,0.89,0.92,0.9712391632391771,0.6956356899231445,0.9481123013204777
461,0.58,0.9,0.93,0.74,0.89,0.91,0.8526,0.6319,0.7938,0.65,0.89,0.92,0.9713126569962709,0.6919180543863115,0.9476925860517716
462,0.59,0.89,0.93,0.74,0.89,0.91,0.8519,0.6381,0.7916,0.66,0.89,0.92,0.9714618665984802,0.6884203637167358,0.9471949600007968
463,0.57,0.89,0.93,0.74,0.88,0.91,0.8534,0.6246,0.7902,0.64,0.89,0.92,0.9714831813329665,0.6870571504045685,0.9472216518747915
464,0.58,0.9,0.93,0.74,0.89,0.91,0.8526,0.6363,0.7945,0.65,0.89,0.92,0.9715678865201023,0.685433828372633,0.9474729106248875
465,0.58,0.9,0.93,0.74,0.88,0.91,0.8505,0.6326,0.7909,0.65,0.89,0.92,0.9714614087868947,0.6897554519624672,0.9475183661500255
466,0.57,0.89,0.93,0.74,0.88,0.91,0.8491,0.6283,0.7902,0.65,0.89,0.92,0.9717488553460049,0.6817697077038909,0.9474381323752339
467,0.57,0.9,0.93,0.74,0.88,0.91,0.8534,0.6308,0.7916,0.65,0.89,0.92,0.9712960470330466,0.6857859710710682,0.9471505218656446
468,0.57,0.89,0.93,0.73,0.89,0.91,0.8498,0.6239,0.7902,0.64,0.89,0.92,0.9711757674994607,0.6818715067532028,0.9477424621946656
469,0.56,0.89,0.93,0.73,0.88,0.91,0.8534,0.6185,0.7902,0.64,0.89,0.92,0.9713003077678052,0.6879813275858326,0.9477534856264842
470,0.58,0.9,0.93,0.73,0.89,0.91,0.8548,0.6276,0.7952,0.65,0.89,0.92,0.9711609829266565,0.6809169228812976,0.9470170010761378
471,0.57,0.89,0.93,0.74,0.88,0.91,0.8519,0.629,0.7909,0.65,0.89,0.92,0.9712008791681034,0.6762110069581597,0.9475111079465596
472,0.58,0.9,0.93,0.74,0.88,0.91,0.8512,0.6326,0.7902,0.65,0.89,0.92,0.9709156471896693,0.6805232905217644,0.9477514572017318
473,0.57,0.9,0.93,0.74,0.88,0.91,0.8526,0.6272,0.7909,0.64,0.89,0.92,0.9709189350552568,0.6726580738307976,0.9478257425449775
474,0.57,0.89,0.93,0.73,0.88,0.91,0.8505,0.6221,0.7888,0.64,0.89,0.92,0.9710460253393263,0.6673975291976763,0.9478468315413044
475,0.57,0.89,0.93,0.74,0.88,0.91,0.8512,0.6283,0.7895,0.65,0.89,0.92,0.9712326485519044,0.6842637483882802,0.9476821179797441
476,0.58,0.89,0.93,0.74,0.88,0.91,0.8519,0.6301,0.7909,0.65,0.89,0.92,0.9709022372500637,0.6723372697054647,0.9480772111460857
477,0.57,0.9,0.93,0.74,0.88,0.91,0.854,0.6264,0.7916,0.64,0.89,0.92,0.9707437756375974,0.6680409263227586,0.9479928703877134
478,0.57,0.9,0.93,0.72,0.89,0.91,0.8569,0.6195,0.7966,0.64,0.89,0.92,0.9715099054295541,0.6361904225109362,0.9482694295683596
479,0.56,0.9,0.93,0.73,0.88,0.91,0.8526,0.6167,0.793,0.63,0.89,0.92,0.9717286643076205,0.6414814612670473,0.9482260854977967
480,0.57,0.9,0.93,0.73,0.88,0.91,0.8533,0.6203,0.7923,0.64,0.89,0.92,0.9722326664684331,0.6349551211895199,0.9483745980824002
481,0.57,0.9,0.93,0.73,0.88,0.91,0.8526,0.6203,0.7916,0.64,0.89,0.92,0.9721862618190478,0.632939380479205,0.9485509521599915
482,0.56,0.9,0.93,0.74,0.88,0.91,0.854,0.6211,0.7909,0.64,0.89,0.92,0.9723310655669742,0.6414632857027399,0.9482570086280524
483,0.57,0.89,0.93,0.73,0.88,0.91,0.8526,0.6221,0.7895,0.64,0.89,0.92,0.9722140232550981,0.6363506858376732,0.9484252749547964
484,0.57,0.89,0.93,0.73,0.88,0.91,0.8505,0.6221,0.7888,0.64,0.89,0.92,0.9719777280775211,0.654161605332829,0.9484745915365465
485,0.56,0.89,0.93,0.74,0.88,0.91,0.8512,0.6175,0.7867,0.63,0.89,0.92,0.9722318617908038,0.6431399821656518,0.9485495215830544
486,0.56,0.9,0.93,0.73,0.88,0.91,0.8541,0.6167,0.7916,0.63,0.89,0.92,0.9722796643587032,0.6427014152809962,0.9487016177353905
487,0.56,0.9,0.93,0.73,0.88,0.91,0.8526,0.6167,0.7888,0.63,0.89,0.92,0.9720756556352714,0.6410693325293549,0.9486542837443864
488,0.57,0.9,0.93,0.73,0.88,0.91,0.8548,0.6203,0.7923,0.64,0.89,0.92,0.9722876236666229,0.6345943375196778,0.9483019669535798
489,0.56,0.89,0.93,0.73,0.88,0.91,0.8541,0.6185,0.7895,0.64,0.89,0.92,0.9720649157684182,0.6406684539827996,0.9480229611438078
490,0.56,0.89,0.93,0.73,0.88,0.91,0.8526,0.6185,0.7895,0.64,0.89,0.92,0.9724270688121641,0.635443409507769,0.9481777619767909
491,0.56,0.9,0.93,0.73,0.88,0.91,0.8519,0.6185,0.7916,0.64,0.89,0.92,0.9721745876348271,0.642738973015129,0.9488995503697947
492,0.57,0.9,0.93,0.73,0.89,0.91,0.8562,0.6203,0.7938,0.64,0.89,0.92,0.972242908574429,0.6410921902543523,0.9486867316435282
493,0.57,0.89,0.93,0.73,0.88,0.91,0.8533,0.6203,0.7909,0.64,0.89,0.92,0.9721368837496424,0.6382553408448608,0.9488514945598608
494,0.57,0.9,0.93,0.73,0.89,0.91,0.8555,0.6239,0.7945,0.64,0.89,0.92,0.9722494678044563,0.6380115807138398,0.948809200054706
495,0.57,0.9,0.93,0.73,0.89,0.91,0.8519,0.6239,0.7923,0.64,0.89,0.92,0.9718556712259832,0.6336872049693494,0.9486038844497124
496,0.57,0.9,0.93,0.73,0.88,0.91,0.8533,0.6221,0.7916,0.64,0.89,0.92,0.9718451799226677,0.63813715341967,0.9483974589911465
497,0.57,0.9,0.93,0.73,0.89,0.91,0.8555,0.6239,0.7945,0.64,0.89,0.92,0.972364422980399,0.6399868310292085,0.948892312729101
498,0.56,0.9,0.93,0.73,0.88,0.91,0.8569,0.6149,0.7938,0.63,0.89,0.92,0.9721654974264274,0.6246627024209229,0.9478729817731255
499,0.55,0.9,0.93,0.73,0.88,0.91,0.8562,0.6114,0.7902,0.63,0.89,0.92,0.9722731617027905,0.6283115180688884,0.9480018535184561
