Model,GOF AP,LOF AP,Neutral AP
123,0.6522198735283812,0.941680090348234,0.9672636309027997
124,0.6523330142744933,0.941788686230666,0.9672960351882368
125,0.6615912063850824,0.9417409403201236,0.967595615328448
126,0.6822135085218716,0.9419120912899648,0.9675972440571448
127,0.6858197161883991,0.9415894054488352,0.9673434376266008
128,0.6857661971743766,0.9417237728402926,0.9673061025852466
129,0.6705569364075608,0.941830746395529,0.9675014995425644
130,0.6783395877661548,0.9420524164614612,0.9674680224610646
131,0.6778668173397692,0.9420056671311352,0.967894889619281
132,0.6810041266267445,0.9421296949506792,0.9677092712373696
133,0.6865993104882542,0.9425469739536284,0.9679006457862758
134,0.6793515665975531,0.9431697610528884,0.9679562477530664
135,0.6830628195139368,0.943066208744858,0.9675098377366744
136,0.6801949899376502,0.9430570853347134,0.9681616002689986
137,0.6782306876358726,0.943011162319656,0.9676660711303628
138,0.6809367467170645,0.943485878889784,0.9680103482775716
139,0.6766135651819978,0.9432898721783054,0.9680602084716258
140,0.6795095490289249,0.94336589838669,0.967766508919631
141,0.6733673936466755,0.943288975104308,0.9674472592582598
142,0.675501273232125,0.9433848204523532,0.9679908770243738
143,0.6781707284981265,0.943318377717996,0.9679474087931146
144,0.6636536528281483,0.943415699914858,0.9679819319581257
145,0.6661663183328493,0.943327553540886,0.9680631717465936
146,0.6619619381684846,0.9431236603295764,0.968358966534274
147,0.6693531851715332,0.943180144134409,0.9680169690345726
148,0.6593179291982837,0.9426292746922348,0.9679352130248352
149,0.6742864916038158,0.9427934670984438,0.9679323540943978
150,0.6626197392648998,0.9422199564962264,0.968168885141538
151,0.6742826375260885,0.942622216090241,0.9683429722997424
152,0.6703471338602905,0.9421345591947476,0.9683363857682886
153,0.6424976007343018,0.9413316731314364,0.9678831884213214
154,0.6520096276071599,0.941706263595833,0.9687917802290446
155,0.6417052140403602,0.9416537280356572,0.9682412748509608
156,0.6465396556932219,0.9416908199607216,0.9684652545705869
157,0.6525351804205198,0.9418442440782268,0.967963072105852
158,0.6643027235896796,0.9421601436293264,0.968323823902638
159,0.6483534773892083,0.9420784059797868,0.9682386437993232
160,0.64817221355025,0.9427297193778564,0.968508328182102
161,0.6392428914038378,0.9428214232888796,0.9686906066415129
162,0.6420161787382932,0.9427132669782398,0.9684105294249692
163,0.6280031021909334,0.9423285329238484,0.968325749666233
164,0.6275321053398394,0.941838383590894,0.968554277774966
165,0.6389765271738088,0.9428319579251168,0.9685188699144684
166,0.6216920134002888,0.9426435103441152,0.9687271244251322
167,0.6354547606999038,0.942523070288986,0.9684375641289598
168,0.632296516081856,0.9424061408043976,0.968728135176998
169,0.6301541779496723,0.9427426734817452,0.9686960905524074
170,0.6220836575535353,0.9430634412417472,0.9685940068771371
171,0.6324427644570757,0.9425632784744644,0.96879604266422
172,0.6357762327068333,0.9426516832083158,0.9690406764138608
173,0.6347919075577194,0.9429605479059622,0.968794505333747
