Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
172,0.8587071706110915,0.8713748761520846,0.8587071706110915,0.8636161584675041,0.9238719919671716,0.7490187891629876
186,0.8530554574355351,0.8662255717862006,0.8530554574355351,0.8581336784420313,0.9239316742463932,0.7392059492704359
177,0.8541151536559519,0.867588414912541,0.8541151536559519,0.8592792111884685,0.9239565067238784,0.7412759391306871
178,0.8541151536559519,0.867588414912541,0.8541151536559519,0.8592792111884685,0.9239565067238784,0.7412759391306871
196,0.8555280819498411,0.8681329799596956,0.8555280819498411,0.8604839558681605,0.9240159121700176,0.7431785200921582
175,0.8544683857294242,0.8686980057934902,0.8544683857294242,0.8599167197831092,0.9240203066660332,0.7421918586575846
191,0.8558813140233134,0.8682570479744957,0.8558813140233134,0.8607270754457798,0.9240236555518856,0.7437904032790811
146,0.8551748498763688,0.8690538991137035,0.8551748498763688,0.8605834604550793,0.924028875658264,0.7431634648704734
169,0.8562345460967856,0.8671414172909289,0.8562345460967856,0.860575282001671,0.9240692529549884,0.7437135177603755
143,0.8534086895090074,0.8679405284443016,0.8534086895090074,0.8590591036665444,0.9241039640346282,0.7402945598418101
132,0.8519957612151183,0.8663837175510279,0.8519957612151183,0.8576168435010291,0.9242243265366108,0.7376830637911762
198,0.8537619215824797,0.8670625104872264,0.8537619215824797,0.8589478278045789,0.9242266108678728,0.7403864900721162
110,0.848816672553868,0.8709705712252626,0.848816672553868,0.8569874287936989,0.9242528006219052,0.7358489120357672
137,0.8516425291416461,0.8668093265914846,0.8516425291416461,0.8574783484015294,0.9243072609614168,0.7375344272504194
109,0.847756976333451,0.8725145472640407,0.847756976333451,0.8567156879218673,0.9243422397074804,0.7353330024971276
133,0.8541151536559519,0.8697933608571634,0.8541151536559519,0.8601966697023671,0.9243814039497494,0.7420227972553702
203,0.8565877781702579,0.8686892653612526,0.8565877781702579,0.8612632678940244,0.9244169314730932,0.7450074263334193
200,0.8565877781702579,0.8700053377686198,0.8565877781702579,0.8617396723870575,0.9245027986174628,0.7456068113998754
202,0.8583539385376192,0.8690444594307072,0.8583539385376192,0.8625910178012864,0.9245654423384436,0.7474319265923931
183,0.8565877781702579,0.8698931369338626,0.8565877781702579,0.8616380556411811,0.9245830722669034,0.7456870803797304
179,0.8544683857294242,0.8675036936141898,0.8544683857294242,0.8594704163337177,0.9245985406973232,0.741721515962399
170,0.8569410102437302,0.8678081146403097,0.8569410102437302,0.8612197506018552,0.9246678375789384,0.7450607280210821
134,0.8548216178028964,0.8693898361431908,0.8548216178028964,0.8604383650192992,0.9247103794292562,0.742919517201168
185,0.8572942423172024,0.8703355350935129,0.8572942423172024,0.8621871963549537,0.9247280154688214,0.7469450429108558
204,0.8572942423172024,0.8703418327110403,0.8572942423172024,0.8623051469705316,0.9247754767591232,0.7467007038768358
223,0.8551748498763688,0.8673984438333042,0.8551748498763688,0.8600135201054578,0.92482501704754,0.7423574500217701
199,0.8583539385376192,0.8701621690379918,0.8583539385376192,0.8629604472981098,0.924826291824162,0.7479697635464679
201,0.8551748498763688,0.8678810416405479,0.8551748498763688,0.8601375639634117,0.9248360812041752,0.7426442929396031
