Model,F1_Score
96,0.8503732242970471
102,0.8526154573006626
101,0.8534529079954628
103,0.8537266505539876
104,0.854048292063306
140,0.8543326270209927
107,0.8544991741941733
142,0.8548917510496018
141,0.8552518249804844
108,0.8560480214819005
112,0.8562633637459731
150,0.8566126228227322
106,0.8567055293798482
109,0.8567156879218673
105,0.8568077017007685
110,0.8569874287936989
129,0.8573897126145494
137,0.8574783484015294
132,0.8576168435010291
194,0.857827847800381
111,0.8579837788376005
186,0.8581336784420313
164,0.8581444929394971
113,0.8581656276968993
161,0.8582495845434491
181,0.8582851116469423
171,0.8583691247685823
160,0.8584642768307293
180,0.8585411468750772
166,0.8585786487158316
148,0.8587571788317064
217,0.8588030600780995
116,0.8588202126701354
156,0.8588834154016545
135,0.8589216066155206
136,0.8589216066155206
123,0.8589301747720333
122,0.8589301747720333
198,0.8589478278045789
143,0.8590591036665444
139,0.8591338334172516
138,0.8591338334172516
157,0.8591986455040056
174,0.8592650306677433
177,0.8592792111884685
178,0.8592792111884685
187,0.8593293722756787
173,0.8593765098562586
182,0.8594178022100674
179,0.8594704163337177
195,0.8594848359367281
190,0.859491875937984
253,0.8595052306827815
130,0.8595722026510585
151,0.8596346160825995
121,0.8596424779079751
155,0.859656558583246
188,0.8596651831936006
147,0.8596887447711722
192,0.8597496050160562
227,0.8598147804489833
149,0.8598346276712612
175,0.8599167197831092
223,0.8600135201054578
209,0.8600549667731897
120,0.8600627754933198
165,0.8601100987102019
114,0.8601318043285878
115,0.8601318043285878
201,0.8601375639634117
159,0.8601789506472957
193,0.8601879056767285
133,0.8601966697023671
128,0.8601969426234514
117,0.8602721922193797
168,0.8602834821252764
163,0.8603304543197954
167,0.8603464826817864
220,0.8603933224537991
134,0.8604383650192992
152,0.8604525829441357
196,0.8604839558681605
169,0.860575282001671
146,0.8605834604550793
216,0.8605912376871713
225,0.8606621273184559
158,0.86068195904871
228,0.8607160653751244
184,0.8607184884269347
191,0.8607270754457798
218,0.8608174221902866
215,0.8609002266297211
162,0.8609125345058158
224,0.8609191855077123
145,0.8609755914566596
144,0.8609755914566596
231,0.8610103956869887
251,0.8610606598360789
213,0.861118127267937
127,0.8611998020717114
170,0.8612197506018552
203,0.8612632678940244
214,0.8612954866272774
189,0.8613096411135319
244,0.8613797419758739
197,0.8613896305105525
126,0.8613916547785395
131,0.8614544587851672
233,0.8615037257039001
226,0.8615181706779879
118,0.8615181926726246
207,0.8615455959485822
212,0.8615533038522732
124,0.8615545958818184
154,0.8616264279627728
219,0.861628985656519
183,0.8616380556411811
119,0.8617186001936794
206,0.8617307380984113
200,0.8617396723870575
230,0.8618398610683158
208,0.8618540725073555
243,0.8618736341879814
258,0.8618898010220087
241,0.8619741524992385
229,0.8620070184402433
222,0.8620641020353432
185,0.8621871963549537
234,0.8622081597416114
204,0.8623051469705316
252,0.8623282638026394
153,0.8623435386545637
235,0.8623550069289891
211,0.8624658839339934
246,0.8625398337339493
205,0.8625539413979209
202,0.8625910178012864
176,0.8625998764852699
221,0.862608112120073
247,0.8626490046875894
237,0.8629250763569103
199,0.8629604472981098
269,0.8631102262811513
210,0.8632026246844245
260,0.8632606938256746
266,0.8633302870532299
263,0.8633805988314698
261,0.8634050274791706
172,0.8636161584675041
259,0.8636947652379734
275,0.8638183693846805
264,0.8638331885425672
125,0.8638574889130051
232,0.8639548724257518
270,0.8639652436543179
255,0.8639754787939559
245,0.8639820386825022
254,0.8640263772149365
344,0.8640942267811043
257,0.8642455180962325
342,0.8643220391675198
236,0.8644213997953899
267,0.8644637050667849
345,0.8645733823805897
280,0.8646056607588359
262,0.8646825535330094
277,0.8646930838873368
256,0.8647387998581234
268,0.8647456189615026
265,0.8648969552447853
285,0.8649234626602054
341,0.8649426462659651
239,0.8649455758812994
349,0.8650120932267125
356,0.86512109654096
249,0.8651769285015072
248,0.8651769285015072
242,0.8652748719250105
238,0.8653147457992908
250,0.8654989012880773
271,0.8655334776922372
278,0.8655725897115535
348,0.8657209524443654
347,0.8657346280990662
272,0.8658810946816877
288,0.8659215958242296
283,0.8659238994621594
287,0.865975367554974
276,0.866014887168787
334,0.8660176698303564
291,0.8660176698303564
332,0.8660454328391198
374,0.8660647865179297
350,0.8661870901939808
281,0.8661890327276052
362,0.8662336747413673
323,0.8662420315514533
331,0.8663399871410421
273,0.866506180021693
274,0.8665904685456027
290,0.866639672018862
282,0.866657082574487
343,0.8666689479010083
337,0.8668269794039798
330,0.8668986455042483
389,0.8670223184123595
363,0.8670393074350595
387,0.8671299572258268
338,0.8671521977204888
377,0.8672149936559429
279,0.867238397377431
297,0.8673772618609421
298,0.8673772618609421
346,0.8673926855794225
294,0.8674022090593703
304,0.8674262623826742
284,0.8674623347315653
339,0.8675347364523379
333,0.8675753017358292
319,0.8676160361007011
358,0.8676501740099325
364,0.8676811499566636
329,0.8677458622284698
372,0.8677532727485077
326,0.8677590771437335
322,0.867783165114806
301,0.867792263232562
240,0.8678542728677493
336,0.8678673241443458
324,0.8679073935424544
383,0.8679487560595108
295,0.8679616955754866
327,0.8679662666123368
355,0.8679756819664305
367,0.8679779888520223
359,0.8679817054482132
360,0.8680009703657513
388,0.8680048730408992
381,0.868007919105992
328,0.8680258148338511
351,0.8680401488863178
352,0.8680481802380571
286,0.8680683692139082
379,0.8680980667184072
354,0.8681519118854375
375,0.868155988075202
468,0.86827232047168
314,0.8682853796093447
