Model,ROC_AUC_Score
424,0.9340066023895696
427,0.9340179146570908
425,0.934021635098162
429,0.9340295288132272
480,0.9340360695295192
438,0.934049700350494
442,0.9340516088487636
422,0.9340561188446744
415,0.9341131513485208
418,0.934124684226953
420,0.9341434379877273
411,0.9342202276958824
400,0.9342209946396316
450,0.9342357156818402
401,0.9342847365262834
432,0.9342956943496816
410,0.9343902423195136
434,0.9344369488882774
417,0.9344565967037968
436,0.9345102082107446
413,0.9345343403555314
446,0.934591779247898
399,0.9346003769623248
443,0.934715100136087
405,0.934718994743667
404,0.9347546774890924
433,0.9348165072108112
430,0.9350200858595666
