Model,GOF Precision,LOF Precision,Neutral Precision,GOF Recall,LOF Recall,Neutral Recall,Neutral MCC,GOF MCC,LOF MCC,GOF F1,LOF F1,Neutral F1,Neutral AP,GOF AP,LOF AP
341,0.8,0.88,0.93,0.58,0.92,0.92,0.8519,0.6657,0.8006,0.67,0.9,0.92,0.9751397527187425,0.7333774783410736,0.9456436571578009
342,0.8,0.88,0.92,0.57,0.91,0.92,0.8505,0.6609,0.8011,0.67,0.9,0.92,0.9752133973089302,0.7244923878154513,0.9450715203750353
343,0.82,0.88,0.93,0.58,0.92,0.92,0.8533,0.6759,0.8041,0.68,0.9,0.92,0.975462228895328,0.7248041382748661,0.9452333054224353
344,0.8,0.88,0.93,0.58,0.92,0.91,0.8519,0.6657,0.8021,0.67,0.9,0.92,0.9750515493150848,0.7213515875792883,0.9457035684236118
345,0.81,0.88,0.93,0.61,0.92,0.92,0.8533,0.6846,0.809,0.69,0.9,0.92,0.9753921475299788,0.7332118571024996,0.9466866887827812
346,0.8,0.87,0.93,0.48,0.92,0.92,0.8526,0.6052,0.794,0.6,0.89,0.92,0.9750510732421441,0.7081376723007639,0.9455149407705365
347,0.81,0.87,0.93,0.51,0.92,0.92,0.8512,0.6307,0.7975,0.63,0.9,0.92,0.9749087621856019,0.7197398465542943,0.94501657498868
348,0.82,0.87,0.92,0.48,0.92,0.92,0.849,0.6127,0.7919,0.61,0.89,0.92,0.9748144389114302,0.7044661698908212,0.9442697694061498
349,0.83,0.88,0.93,0.51,0.92,0.92,0.8554,0.6381,0.8017,0.63,0.9,0.92,0.9755422506247102,0.7147719738410847,0.9455752477976958
350,0.82,0.87,0.92,0.51,0.92,0.92,0.8498,0.6344,0.7967,0.63,0.89,0.92,0.9755322141234499,0.7249695598975872,0.9459388622776522
351,0.82,0.88,0.93,0.53,0.92,0.92,0.8547,0.6443,0.803,0.64,0.9,0.92,0.9753501312158228,0.7201966816163274,0.9460168927047236
352,0.81,0.88,0.92,0.53,0.92,0.92,0.8512,0.6371,0.7979,0.64,0.9,0.92,0.9753968457297508,0.7245430211807568,0.9468362255891885
353,0.82,0.88,0.92,0.57,0.92,0.92,0.8512,0.6664,0.8006,0.67,0.9,0.92,0.9754478398035067,0.7318560292381799,0.9451388444849756
354,0.83,0.88,0.93,0.57,0.92,0.92,0.8547,0.6735,0.8058,0.67,0.9,0.92,0.975358644658663,0.7372359228726827,0.9456320094733947
355,0.79,0.88,0.93,0.51,0.92,0.92,0.8554,0.6185,0.801,0.62,0.9,0.92,0.9753265693233896,0.7213847038155762,0.9442777950192633
356,0.82,0.87,0.93,0.48,0.92,0.92,0.854,0.6127,0.7968,0.61,0.89,0.92,0.9753747264354168,0.7131291777664422,0.9451526352364773
357,0.84,0.88,0.92,0.56,0.92,0.92,0.8505,0.6723,0.8014,0.67,0.9,0.92,0.9751988492221685,0.741632840007254,0.9458921968317808
358,0.82,0.87,0.93,0.54,0.92,0.91,0.8505,0.6505,0.7996,0.65,0.9,0.92,0.9752599503378778,0.7334584837151642,0.9463369808224911
359,0.81,0.87,0.93,0.51,0.92,0.92,0.8526,0.6257,0.7981,0.62,0.9,0.92,0.9756199921231538,0.7218562018777535,0.9461287842258579
360,0.85,0.88,0.93,0.54,0.92,0.92,0.8554,0.6653,0.806,0.66,0.9,0.92,0.9752121237908284,0.7347559532258751,0.9458460916652279
361,0.84,0.88,0.93,0.57,0.92,0.92,0.8561,0.6782,0.8091,0.68,0.9,0.92,0.9752510750590122,0.7400302601994794,0.9468862131072093
362,0.81,0.87,0.93,0.5,0.92,0.92,0.8498,0.6206,0.7961,0.62,0.89,0.92,0.9753454373350241,0.7241828291606559,0.944500973626782
363,0.83,0.88,0.93,0.53,0.92,0.92,0.8526,0.648,0.8002,0.65,0.9,0.92,0.9752396185781181,0.7273905543847237,0.9450782188854806
364,0.85,0.88,0.93,0.51,0.92,0.92,0.8561,0.6457,0.8025,0.64,0.9,0.92,0.9754963807305775,0.7379090319388066,0.9455120021082816
365,0.82,0.88,0.93,0.53,0.92,0.92,0.854,0.6443,0.8009,0.64,0.9,0.92,0.9753491087133521,0.7354310936422463,0.9454732574119865
366,0.83,0.88,0.93,0.55,0.92,0.92,0.8519,0.6639,0.8044,0.66,0.9,0.92,0.9754543570413373,0.7450831287281411,0.9457785154509233
367,0.82,0.87,0.93,0.5,0.92,0.92,0.8547,0.6243,0.8003,0.62,0.9,0.92,0.9751599632620848,0.7334980064620044,0.9451140686300179
368,0.85,0.88,0.93,0.58,0.92,0.92,0.8519,0.6866,0.805,0.69,0.9,0.92,0.9750857490310615,0.7570633073313914,0.9452653911657377
369,0.84,0.88,0.93,0.57,0.92,0.92,0.8554,0.6771,0.8084,0.68,0.9,0.92,0.9755975134399317,0.7422781661324925,0.945790898115982
370,0.85,0.87,0.93,0.51,0.92,0.92,0.8533,0.6457,0.7998,0.64,0.9,0.92,0.9754783040438691,0.7440016866190252,0.9462389996414253
371,0.85,0.88,0.93,0.57,0.92,0.92,0.8526,0.6808,0.8036,0.68,0.9,0.92,0.9755246212160449,0.7408563106710114,0.9450544746978851
372,0.83,0.87,0.93,0.51,0.92,0.92,0.8512,0.6331,0.7983,0.63,0.9,0.92,0.9754931638757108,0.7356254987533517,0.9452743045300948
373,0.82,0.88,0.93,0.53,0.92,0.92,0.8561,0.6443,0.8031,0.64,0.9,0.92,0.9758207770126028,0.7330382470847093,0.947331297885113
374,0.81,0.87,0.93,0.51,0.92,0.92,0.8512,0.6307,0.7988,0.63,0.9,0.92,0.9755539990318421,0.7340037947644026,0.9467551405122728
375,0.83,0.88,0.93,0.55,0.92,0.92,0.8519,0.6639,0.8016,0.66,0.9,0.92,0.9756086415872407,0.7380671921664108,0.9472131470320123
376,0.8,0.87,0.92,0.53,0.91,0.91,0.8469,0.6336,0.793,0.63,0.89,0.92,0.9754312663682723,0.7218939714718547,0.9470731116330505
377,0.82,0.87,0.92,0.49,0.92,0.92,0.8505,0.6229,0.7961,0.62,0.89,0.92,0.9751762077702775,0.731004172193137,0.9468189741876534
378,0.84,0.87,0.92,0.53,0.92,0.92,0.8498,0.6529,0.7995,0.65,0.9,0.92,0.9751331252940213,0.7230293817008008,0.9452998128454432
379,0.8,0.88,0.93,0.54,0.92,0.92,0.854,0.6435,0.8014,0.65,0.9,0.92,0.975050890958733,0.726861836229097,0.9466255916643314
380,0.79,0.87,0.93,0.51,0.92,0.92,0.8526,0.615,0.796,0.62,0.89,0.92,0.9756152976567053,0.7316259231619336,0.9475337786950271
381,0.84,0.88,0.93,0.53,0.92,0.92,0.8512,0.6529,0.8009,0.65,0.9,0.92,0.9751195617401218,0.7377160367135875,0.9460202142698234
382,0.8,0.88,0.92,0.55,0.91,0.92,0.8498,0.6498,0.7978,0.65,0.9,0.92,0.9754409214985796,0.7330681765672548,0.9477069668674005
383,0.78,0.87,0.93,0.48,0.92,0.92,0.8533,0.5979,0.7961,0.6,0.89,0.92,0.9754696760403606,0.717801511881227,0.9467073403162445
384,0.8,0.87,0.92,0.49,0.92,0.91,0.8455,0.6103,0.7918,0.61,0.89,0.92,0.9751830177043266,0.7160905806256848,0.9461833725442285
385,0.81,0.87,0.93,0.5,0.92,0.92,0.8554,0.6206,0.8004,0.62,0.9,0.92,0.9755019827394565,0.7216210496029364,0.9462148762069436
386,0.81,0.87,0.93,0.51,0.92,0.92,0.8505,0.6257,0.799,0.62,0.9,0.92,0.9757211795493298,0.7266417533075556,0.9468854262796658
387,0.82,0.87,0.93,0.5,0.92,0.92,0.8533,0.6243,0.8004,0.62,0.9,0.92,0.9760398388397407,0.7358548751497652,0.9468481067113556
388,0.8,0.87,0.92,0.47,0.92,0.91,0.8476,0.5947,0.792,0.59,0.89,0.92,0.9759288577898647,0.7232809760827997,0.9474678004856074
389,0.79,0.87,0.93,0.51,0.92,0.91,0.8526,0.6185,0.8012,0.62,0.9,0.92,0.9759357977368637,0.7248743628070655,0.9488066982046788
390,0.82,0.87,0.93,0.51,0.92,0.91,0.8498,0.6293,0.7978,0.63,0.9,0.92,0.9757506162670833,0.7351794455754533,0.9464011179638911
391,0.79,0.87,0.92,0.47,0.92,0.92,0.8498,0.5963,0.794,0.59,0.89,0.92,0.9760352740822545,0.7315799913326907,0.9471919346510652
392,0.82,0.87,0.93,0.49,0.92,0.91,0.849,0.6229,0.7963,0.62,0.89,0.92,0.9757844846457582,0.7351605140236608,0.945702489803086
393,0.81,0.87,0.93,0.47,0.92,0.92,0.8561,0.5985,0.7987,0.59,0.9,0.92,0.9760980464885455,0.7236591198882165,0.9462126818257351
394,0.83,0.87,0.93,0.5,0.92,0.92,0.8561,0.628,0.804,0.62,0.9,0.92,0.9755192247104766,0.7335315647922075,0.945901212726061
395,0.81,0.87,0.93,0.49,0.92,0.91,0.8512,0.6155,0.797,0.61,0.9,0.92,0.9754728846710483,0.7348118370979794,0.945878090746616
396,0.8,0.87,0.92,0.47,0.92,0.92,0.8483,0.6,0.7934,0.6,0.89,0.92,0.9755734893838321,0.7185370711131519,0.9451809470676005
397,0.79,0.87,0.93,0.49,0.92,0.92,0.854,0.6031,0.7961,0.6,0.89,0.92,0.9757709845139588,0.7178493947923189,0.9463487736807302
398,0.81,0.87,0.93,0.47,0.92,0.92,0.8561,0.6037,0.8034,0.6,0.9,0.92,0.9759546249724114,0.7189362186594145,0.9466521594674335
399,0.79,0.87,0.93,0.47,0.92,0.92,0.854,0.591,0.7964,0.59,0.89,0.92,0.9757197063894892,0.7136081035195205,0.9474884849412658
400,0.81,0.87,0.93,0.47,0.92,0.92,0.8526,0.5985,0.7964,0.59,0.89,0.92,0.9758573286783866,0.7176760462042289,0.9483755547890077
401,0.81,0.87,0.93,0.47,0.92,0.92,0.8526,0.5985,0.7963,0.59,0.89,0.92,0.9757486282615363,0.7167619108143943,0.9475296967806315
402,0.82,0.87,0.93,0.45,0.92,0.92,0.8533,0.5956,0.7958,0.58,0.89,0.92,0.9759388912188202,0.6913886904166946,0.9466899192983532
403,0.8,0.87,0.93,0.46,0.92,0.92,0.8561,0.5932,0.7993,0.59,0.9,0.92,0.9758964487852956,0.6977487958808273,0.9480565615039785
404,0.8,0.87,0.93,0.51,0.92,0.92,0.854,0.622,0.8003,0.62,0.9,0.92,0.9757209158121911,0.7180981949841728,0.9478130596407889
405,0.78,0.87,0.93,0.45,0.92,0.92,0.8568,0.5804,0.7965,0.57,0.9,0.92,0.9770645267401931,0.707471328397126,0.9477063292268413
406,0.8,0.87,0.92,0.46,0.92,0.92,0.8512,0.5894,0.792,0.58,0.89,0.92,0.9768489761384896,0.710048124867482,0.946501268815199
407,0.77,0.87,0.93,0.47,0.92,0.92,0.854,0.5838,0.7963,0.58,0.89,0.92,0.9766772321959402,0.7026297522165154,0.9466702782403768
408,0.83,0.87,0.93,0.5,0.92,0.92,0.8547,0.628,0.8013,0.62,0.9,0.92,0.976783702057023,0.7220315012311235,0.9469059657481957
409,0.8,0.87,0.93,0.46,0.92,0.92,0.8547,0.5932,0.7979,0.59,0.9,0.92,0.976517649388402,0.7114128544368725,0.9468673807303196
410,0.8,0.87,0.93,0.46,0.92,0.91,0.8498,0.5894,0.7923,0.58,0.89,0.92,0.9766875278036944,0.7006522146804448,0.946041023384676
411,0.8,0.87,0.93,0.46,0.92,0.92,0.8561,0.5932,0.7994,0.59,0.9,0.92,0.9769215904446353,0.7206409721412474,0.9484177171958785
412,0.82,0.87,0.93,0.45,0.93,0.92,0.8554,0.5956,0.7982,0.58,0.9,0.92,0.9767612479603943,0.7061466297026178,0.9479107202221174
413,0.79,0.87,0.93,0.48,0.92,0.92,0.854,0.6015,0.7977,0.6,0.9,0.92,0.9765990234855492,0.716621017322271,0.9466183574476109
414,0.82,0.87,0.93,0.45,0.93,0.92,0.8554,0.5903,0.799,0.58,0.9,0.92,0.9769486445513526,0.7130551097897674,0.9476672155611303
415,0.78,0.86,0.93,0.45,0.92,0.91,0.8526,0.575,0.7905,0.57,0.89,0.92,0.9768212205677029,0.7062142152207952,0.9475847996092934
416,0.82,0.87,0.93,0.48,0.93,0.92,0.8554,0.6127,0.8029,0.61,0.9,0.92,0.9767629999521117,0.7260215559391903,0.9482406166846037
417,0.81,0.87,0.93,0.46,0.92,0.92,0.8554,0.597,0.7981,0.59,0.9,0.92,0.9769330339077429,0.7209371422129062,0.9480622055481474
418,0.8,0.87,0.93,0.46,0.92,0.92,0.8526,0.5894,0.795,0.58,0.89,0.92,0.9768173130472302,0.6994505448100568,0.9470896953787669
419,0.83,0.87,0.93,0.51,0.92,0.92,0.8526,0.6381,0.8019,0.63,0.9,0.92,0.9767178281024049,0.7223210072177967,0.9469254843149226
420,0.77,0.87,0.93,0.47,0.92,0.92,0.8547,0.5891,0.7963,0.59,0.89,0.92,0.9767796988900904,0.7116028669284956,0.9476839485117516
421,0.8,0.87,0.93,0.47,0.92,0.92,0.854,0.5947,0.7969,0.59,0.9,0.92,0.9764912752067654,0.7223314357614387,0.946190374296676
422,0.82,0.87,0.93,0.47,0.92,0.91,0.854,0.6023,0.7961,0.59,0.89,0.92,0.9767325618589426,0.7062183432324871,0.9479403847316692
423,0.8,0.87,0.93,0.49,0.92,0.91,0.8512,0.6118,0.7949,0.61,0.89,0.92,0.9767548056087577,0.7102755497221518,0.9473183349088768
424,0.8,0.87,0.93,0.43,0.92,0.92,0.8533,0.5717,0.7925,0.56,0.89,0.92,0.9766624731043463,0.662387209920265,0.9452486418335088
425,0.79,0.87,0.93,0.47,0.92,0.92,0.8561,0.591,0.7968,0.59,0.89,0.92,0.9772224596814414,0.6851010179723266,0.9466082797477905
426,0.78,0.87,0.93,0.44,0.92,0.91,0.8526,0.5696,0.7938,0.56,0.89,0.92,0.97706009518042,0.6781907514196895,0.9485041051802341
427,0.79,0.87,0.93,0.45,0.92,0.92,0.8583,0.5787,0.7993,0.57,0.9,0.92,0.9767691897984087,0.6803870378871719,0.9477455594651354
428,0.8,0.87,0.93,0.46,0.93,0.92,0.859,0.5932,0.801,0.59,0.9,0.93,0.9767422225615128,0.7029240008777552,0.9471365225516238
429,0.82,0.87,0.93,0.42,0.92,0.92,0.8561,0.5726,0.7961,0.56,0.89,0.92,0.9764916999307631,0.6701782856821259,0.9462286835384923
430,0.79,0.87,0.93,0.46,0.92,0.92,0.8568,0.5857,0.7972,0.58,0.9,0.92,0.9765658545498871,0.7056568003449718,0.9482345225091171
431,0.8,0.87,0.93,0.45,0.93,0.91,0.8526,0.5879,0.7968,0.58,0.9,0.92,0.9764603605682217,0.6923201137195272,0.9465982547477374
432,0.81,0.87,0.93,0.44,0.92,0.92,0.8526,0.581,0.7945,0.57,0.89,0.92,0.9763468798543559,0.6890620240744991,0.9465195416817143
433,0.78,0.87,0.93,0.45,0.92,0.92,0.8533,0.575,0.7951,0.57,0.89,0.92,0.9764880043714563,0.6882383922545459,0.9450340457601497
434,0.81,0.87,0.93,0.44,0.93,0.92,0.8561,0.581,0.7982,0.57,0.9,0.92,0.976713294968204,0.6937867234045324,0.9474899200961936
435,0.77,0.87,0.93,0.43,0.92,0.92,0.8547,0.5605,0.7917,0.55,0.89,0.92,0.9765131310166233,0.674682996544315,0.9463652276549575
436,0.76,0.87,0.93,0.45,0.92,0.91,0.854,0.5696,0.793,0.57,0.89,0.92,0.976482519805269,0.680557579658227,0.946254398720205
437,0.8,0.86,0.93,0.45,0.92,0.91,0.8505,0.5879,0.7905,0.58,0.89,0.92,0.9763553119552177,0.6893758896565519,0.9453421773578715
438,0.78,0.87,0.93,0.45,0.92,0.92,0.8533,0.575,0.7922,0.57,0.89,0.92,0.9765561673342094,0.6892008676947657,0.946618007973223
439,0.78,0.87,0.93,0.45,0.92,0.92,0.8554,0.5767,0.7945,0.57,0.89,0.92,0.9768055024457888,0.6834030470171546,0.9465210116285999
440,0.76,0.87,0.93,0.47,0.92,0.92,0.8611,0.5803,0.7999,0.58,0.9,0.93,0.9767037274620795,0.7000099155598117,0.9467619547824855
441,0.81,0.87,0.93,0.49,0.93,0.92,0.8604,0.6155,0.8048,0.61,0.9,0.93,0.9767333782433902,0.7017807452028746,0.946447959839188
442,0.77,0.87,0.93,0.47,0.92,0.92,0.8583,0.5856,0.8021,0.59,0.9,0.92,0.976850097483443,0.6985597073114117,0.9474995721423564
443,0.82,0.87,0.93,0.47,0.93,0.92,0.8569,0.6023,0.8016,0.59,0.9,0.92,0.9768377921828196,0.6820513741435359,0.9460811328897738
444,0.77,0.87,0.93,0.45,0.92,0.92,0.859,0.5732,0.797,0.57,0.9,0.93,0.9769494826636502,0.6811529238092264,0.9468682430072594
445,0.76,0.87,0.93,0.47,0.92,0.92,0.8583,0.5769,0.7991,0.58,0.9,0.92,0.9768610085340852,0.6856772379907385,0.9460428199315696
446,0.78,0.87,0.93,0.48,0.93,0.92,0.8618,0.5943,0.8042,0.59,0.9,0.93,0.9768709653421422,0.6824773385566845,0.945867429580848
447,0.76,0.87,0.93,0.44,0.93,0.92,0.8611,0.5623,0.7996,0.56,0.9,0.93,0.9767797644714433,0.6669090829689945,0.9452082390015276
448,0.75,0.87,0.93,0.43,0.92,0.92,0.8597,0.5533,0.7979,0.55,0.9,0.93,0.9770129135864519,0.6609269348993676,0.9465895505636504
449,0.8,0.87,0.93,0.46,0.92,0.92,0.8576,0.5894,0.7999,0.58,0.9,0.92,0.9768819953210534,0.6871121201425178,0.9464924551880692
450,0.8,0.87,0.93,0.46,0.93,0.92,0.8604,0.5894,0.8003,0.58,0.9,0.93,0.9768423705610757,0.6977929113740643,0.9457417825012597
451,0.83,0.87,0.93,0.47,0.93,0.92,0.8547,0.6113,0.8009,0.6,0.9,0.92,0.9763957876291178,0.7039736465254113,0.9464771158265382
452,0.8,0.87,0.93,0.46,0.92,0.92,0.8568,0.5894,0.7993,0.58,0.9,0.92,0.9769183534707089,0.698408593420348,0.9465192238355019
453,0.83,0.87,0.93,0.48,0.93,0.92,0.8583,0.6165,0.8037,0.61,0.9,0.92,0.9767843234391179,0.6995586831841162,0.9467900195000468
454,0.79,0.87,0.93,0.42,0.93,0.92,0.8597,0.5607,0.7975,0.55,0.9,0.93,0.977013742070447,0.6795315303783968,0.9467203838827966
455,0.8,0.87,0.93,0.46,0.93,0.92,0.8583,0.5932,0.8003,0.59,0.9,0.92,0.9770124695627997,0.6950285609503095,0.9472153762845658
456,0.84,0.87,0.93,0.49,0.93,0.92,0.8576,0.6255,0.803,0.62,0.9,0.92,0.9769557243374346,0.7022138688039629,0.9474779392367426
457,0.79,0.87,0.93,0.46,0.93,0.92,0.8576,0.5857,0.7995,0.58,0.9,0.92,0.9768470462758606,0.701895332949738,0.9473169539797044
458,0.77,0.87,0.93,0.42,0.92,0.92,0.8583,0.5531,0.7945,0.54,0.89,0.92,0.9768634670260351,0.6781025764868658,0.9477131611964156
459,0.79,0.87,0.93,0.47,0.92,0.92,0.8597,0.5963,0.8027,0.59,0.9,0.93,0.9769202871342082,0.7030279270090087,0.9460943153634398
460,0.82,0.87,0.93,0.45,0.92,0.92,0.8597,0.5956,0.8021,0.58,0.9,0.93,0.9769061529993542,0.7000024441932317,0.9465858641068724
461,0.8,0.87,0.93,0.45,0.93,0.92,0.8576,0.5825,0.7983,0.57,0.9,0.92,0.9769404608947283,0.6924268513375607,0.9462260166980344
462,0.81,0.87,0.93,0.44,0.93,0.92,0.8611,0.581,0.8017,0.57,0.9,0.93,0.9769695165508904,0.695282202256099,0.9475994085094374
463,0.83,0.87,0.93,0.44,0.93,0.92,0.8597,0.5889,0.8018,0.58,0.9,0.93,0.9766783046935229,0.6951001803445498,0.9467931267020048
464,0.82,0.87,0.93,0.44,0.93,0.92,0.8583,0.5849,0.7997,0.57,0.9,0.92,0.9770361200142705,0.682993863277833,0.9468165666891025
465,0.84,0.87,0.93,0.42,0.93,0.92,0.8583,0.5809,0.7986,0.56,0.9,0.92,0.9766847175212728,0.6849279553287911,0.9458784385092511
466,0.81,0.87,0.93,0.43,0.93,0.92,0.8611,0.5795,0.8018,0.57,0.9,0.93,0.9768698976949365,0.6777366867777536,0.946289332888772
467,0.77,0.87,0.93,0.41,0.92,0.92,0.8583,0.5475,0.794,0.54,0.89,0.92,0.9766594556813353,0.6653790409861357,0.945747556229233
468,0.82,0.87,0.93,0.45,0.93,0.92,0.8597,0.5956,0.8008,0.58,0.9,0.93,0.9767761041871447,0.6921420428128642,0.9477544618832867
469,0.79,0.87,0.93,0.49,0.92,0.92,0.859,0.6031,0.8025,0.6,0.9,0.93,0.9769011524202095,0.6918070168975364,0.9480319322375034
470,0.85,0.87,0.93,0.45,0.93,0.92,0.8597,0.6077,0.8047,0.59,0.9,0.93,0.9767549199795301,0.6985287154323913,0.9472957099342866
471,0.79,0.87,0.93,0.44,0.92,0.92,0.8583,0.5733,0.7973,0.57,0.9,0.92,0.9767747943456304,0.6855805604266813,0.9474852939184338
472,0.8,0.87,0.93,0.45,0.93,0.92,0.8618,0.5879,0.8002,0.58,0.9,0.93,0.9768955422973323,0.6994849668684401,0.9461584542159427
473,0.8,0.87,0.93,0.43,0.93,0.92,0.8618,0.5717,0.7995,0.56,0.9,0.93,0.9768561907052988,0.6688925100062291,0.9467359143556472
474,0.8,0.87,0.93,0.45,0.93,0.92,0.8569,0.5879,0.8009,0.58,0.9,0.92,0.9768721574261878,0.6784323482381629,0.9463750284394621
475,0.81,0.87,0.93,0.45,0.93,0.92,0.8576,0.5864,0.7988,0.58,0.9,0.92,0.9767387380038111,0.6948923241528712,0.945631054582745
476,0.81,0.86,0.93,0.42,0.93,0.92,0.8576,0.5686,0.7958,0.55,0.89,0.92,0.9767372300142817,0.6913681694776552,0.9471716410362601
477,0.82,0.87,0.93,0.43,0.93,0.92,0.8618,0.5835,0.8033,0.57,0.9,0.93,0.9764923435278575,0.6691942804494518,0.9457967023499295
478,0.82,0.87,0.93,0.41,0.93,0.92,0.8618,0.5671,0.8009,0.55,0.9,0.93,0.9773120551387117,0.6444272300893386,0.9473970155338571
479,0.79,0.87,0.93,0.39,0.93,0.92,0.8618,0.5422,0.7977,0.53,0.9,0.93,0.9773959495254397,0.6397938885829466,0.9481866617351412
480,0.79,0.87,0.93,0.45,0.92,0.92,0.8611,0.5787,0.7993,0.57,0.9,0.93,0.97730742598201,0.6567924428378524,0.9471942242458476
481,0.8,0.87,0.93,0.45,0.92,0.92,0.8576,0.5825,0.7965,0.57,0.9,0.92,0.9774236654954682,0.6759176327896504,0.9479159040079662
482,0.8,0.87,0.93,0.46,0.92,0.92,0.8618,0.5894,0.8013,0.58,0.9,0.93,0.977385826794704,0.6671178002520722,0.9475767360179649
483,0.81,0.87,0.93,0.45,0.92,0.92,0.8569,0.5917,0.7983,0.58,0.9,0.92,0.9774178026990763,0.6842781481994441,0.9474738716118593
484,0.8,0.87,0.93,0.45,0.92,0.92,0.859,0.5825,0.7991,0.57,0.9,0.93,0.9772298037559979,0.6559786430119694,0.9463876450145474
485,0.81,0.87,0.93,0.45,0.92,0.92,0.8611,0.5864,0.8021,0.58,0.9,0.93,0.9772977398309184,0.6766444694293428,0.9478783931307149
486,0.8,0.87,0.93,0.43,0.92,0.92,0.8568,0.5717,0.7959,0.56,0.89,0.92,0.977614457426192,0.6484428174535803,0.9478008142699937
487,0.79,0.87,0.93,0.43,0.93,0.92,0.8618,0.5662,0.8003,0.56,0.9,0.93,0.9773390996031261,0.6504858755625914,0.9469706789503012
488,0.79,0.87,0.93,0.43,0.92,0.92,0.8604,0.5662,0.7988,0.56,0.9,0.93,0.977472228281958,0.6675157340427503,0.9481929771301475
489,0.82,0.87,0.93,0.44,0.93,0.92,0.8611,0.5849,0.8023,0.57,0.9,0.93,0.9775514186278196,0.6829486799626223,0.9486432333880287
490,0.8,0.87,0.93,0.43,0.93,0.92,0.8597,0.5756,0.8009,0.56,0.9,0.93,0.9774962283864056,0.6674750512312793,0.9479059144123482
491,0.8,0.87,0.93,0.45,0.92,0.92,0.8618,0.5879,0.8028,0.58,0.9,0.93,0.9775474067810986,0.6701400161471676,0.9487195151283406
492,0.81,0.87,0.93,0.44,0.93,0.92,0.8611,0.581,0.8015,0.57,0.9,0.93,0.9774905668348766,0.6559242109415772,0.94763452599921
493,0.78,0.87,0.93,0.43,0.92,0.92,0.8611,0.5624,0.7999,0.55,0.9,0.93,0.9776069402528339,0.6825477637448975,0.9473388817837064
494,0.8,0.87,0.93,0.43,0.92,0.92,0.8576,0.5701,0.7964,0.56,0.89,0.92,0.9774586271044912,0.6549275964428833,0.946863434152128
495,0.78,0.87,0.93,0.45,0.92,0.92,0.859,0.575,0.7993,0.57,0.9,0.93,0.9774985667275947,0.6822294438759166,0.9477003699177545
496,0.8,0.87,0.93,0.43,0.92,0.92,0.8611,0.5717,0.8013,0.56,0.9,0.93,0.9773220874302289,0.6577568377115193,0.9469211746062908
497,0.79,0.87,0.93,0.44,0.92,0.92,0.8639,0.5733,0.8041,0.57,0.9,0.93,0.9775549243764089,0.6651653333878583,0.9479642581834667
498,0.81,0.87,0.93,0.41,0.93,0.92,0.8625,0.5575,0.8003,0.54,0.9,0.93,0.9777789279266458,0.6496741362134915,0.9468041501416765
499,0.79,0.87,0.93,0.36,0.92,0.92,0.8576,0.5171,0.7903,0.5,0.89,0.92,0.9776561590395986,0.6393301222374276,0.9463371195043901
