Model,GOF AP,LOF AP,Neutral AP
79,0.6484296751129731,0.937458017471524,0.9692489860652298
80,0.6292916887358624,0.9363661388253685,0.9693384305664988
81,0.6168083399947392,0.9370761694728648,0.9716976961241024
82,0.6420647004267082,0.9391930100584902,0.9719971703370088
83,0.6510873932499803,0.9374780020805568,0.971934148230468
84,0.641086908776602,0.938669195852792,0.9717563593488427
85,0.619006157067264,0.9385757063848116,0.9716667237848018
86,0.6153572830369193,0.9371052167069338,0.9715050451415688
87,0.6224081791172433,0.9377144279387464,0.9717387063124512
88,0.6066910191851264,0.9369490157883108,0.9714367485584746
89,0.6183548228490968,0.9369326217758236,0.9714840358939104
90,0.6274711668190341,0.9373136890847896,0.9715349521548248
91,0.642732355313267,0.9390058179610506,0.9719208307247694
92,0.6344566585876856,0.9381438390953806,0.9720362854174758
93,0.6313339063311931,0.9379877629525594,0.971693814588798
94,0.6202580571274932,0.936020581464,0.9715830962683336
95,0.6237211234124062,0.9342483351143112,0.9713783354183694
96,0.6169292214836944,0.9358120913332968,0.9712827244451894
97,0.6273306239640358,0.9362905846617258,0.9718330724528358
98,0.6325776711855072,0.936098608522166,0.9717104926940906
99,0.6047627615116317,0.9363593548875286,0.9718018328813974
100,0.5993268171138094,0.9363207396111464,0.9719593875990342
101,0.6127879081690454,0.9366431670217517,0.9718036426130938
102,0.615687187550033,0.9379055707709292,0.971787824522904
103,0.6302149862534087,0.9380299097242196,0.9719798969066742
104,0.6279837365523344,0.9388065638331242,0.9716591781753308
105,0.6566946498100124,0.9377373957088264,0.9717901206270796
106,0.6649249148211559,0.9365972523884718,0.9715016029286953
107,0.6864724869184002,0.9407790280710896,0.97225730627299
108,0.675576506900059,0.9378647347149128,0.9719185419264104
109,0.6844035950697662,0.9388736097665692,0.9719438699667556
110,0.6969446535956947,0.9403183560798154,0.9722499527048212
111,0.6871192713938155,0.9387367093756428,0.97182316695097
112,0.701908995460338,0.9388066770130866,0.9723865027156148
113,0.7004138225241199,0.9399754402788928,0.9724500780740722
114,0.6870855410126905,0.9384269031745308,0.97244948003693
115,0.6856131063177306,0.9408991549531488,0.9724076842561404
116,0.6856131063177306,0.9408991549531488,0.9724076842561404
117,0.6697826668870979,0.9395657109188044,0.972179468138116
118,0.6605003568123684,0.9387387646499292,0.972282481660588
119,0.6899039040495347,0.9402629246393646,0.973053146760164
120,0.6831924383795198,0.9388236499320606,0.9725482490917046
121,0.6744359614958563,0.9400284902440584,0.9725650198145852
122,0.6867743182173809,0.9402833827259536,0.972585774546264
123,0.6955484228434046,0.9397588294660516,0.9727474492501303
124,0.6835573526398138,0.9406282639266272,0.9726349441908182
125,0.6762636443503022,0.9405414290402891,0.9726425437244172
126,0.6800424410045778,0.941180045263048,0.9726254613447172
127,0.6983254569940961,0.9412942972388522,0.9730581711101876
128,0.6675274565481397,0.9410033857420574,0.9730109872186568
129,0.6778885135970661,0.9419708202205108,0.9732694524207856
130,0.6773522665124418,0.9422927612848764,0.9730934525682378
131,0.6871730710221967,0.9399641323115938,0.9731322111431936
132,0.7151429068304991,0.9415509028580868,0.9734464854405698
133,0.715222440495163,0.9417745450565947,0.973466780788762
134,0.6936233591567385,0.9416439300890816,0.973360095640847
135,0.7078375114111618,0.9414667456869876,0.973229282318846
136,0.7079672424225523,0.9431888974399016,0.9736727390777854
137,0.7152790224074408,0.9429782710934692,0.9734192685389164
138,0.716976496783001,0.942060011227978,0.9731561228846884
139,0.6936162867272251,0.9428698560406572,0.9734594693866212
140,0.707617303509972,0.9431635518452698,0.9734365834049958
141,0.7130028672302768,0.9431361869334334,0.9736386905151764
142,0.7027148195328898,0.9416951597200768,0.9732627124867363
143,0.6933993774717224,0.940873579306286,0.9729882487768085
144,0.6891039042858714,0.9407576418852084,0.9732326918326852
145,0.675209649765166,0.9416937767587784,0.9734877720195254
146,0.6880128775509875,0.9411356538268518,0.9737024238699126
147,0.6912430378362837,0.9425458977905656,0.9734301284495178
148,0.6954572471915319,0.94155111009499,0.9731802471283378
149,0.6712690362321719,0.9416830684967934,0.9729367820374868
150,0.683001854319418,0.940394029061607,0.9733193522933934
151,0.6758512568588387,0.9407639024538148,0.9731272964504734
152,0.674822904432782,0.9422898795462435,0.9733340763164792
153,0.6673932716360336,0.9415038295870978,0.9733413722207837
154,0.6667646490007907,0.9406435923838607,0.9732401751247484
155,0.6403008354176016,0.9403759016214476,0.9730632640850324
156,0.657453709677007,0.9411912913196582,0.9730061344854728
157,0.6466798247554729,0.940997515915334,0.972859262579455
158,0.6880980609131688,0.9421181844444368,0.9735448784712712
159,0.6519840911497241,0.941007119083021,0.973280805379525
160,0.6423778646949483,0.9420050149123343,0.9732894689000052
161,0.6499307980389616,0.9402961166576844,0.9730561679183508
162,0.6456976694254072,0.9405654673297804,0.9732703626329932
163,0.6448908466773791,0.9419293222931612,0.9735003128780348
164,0.6525891507853941,0.9417305852471576,0.9732738265721462
165,0.649632834899885,0.942760830973078,0.9735800032779376
166,0.6377352629110317,0.942326715156948,0.9733929812227988
167,0.6270958125073403,0.9430875995464746,0.9735666108416472
168,0.636430240534497,0.9433678196365638,0.9733846401843776
169,0.6407331379669102,0.9416683509931708,0.9735761114855755
170,0.6511357887789967,0.9423673830511972,0.973871529919114
171,0.6528040857629926,0.9422316461207012,0.9734368619619516
172,0.6497462447002078,0.9420908391369996,0.9733388252370444
173,0.6442150174837089,0.942911479097294,0.974081473742707
174,0.6658782993875003,0.9417098033527316,0.9733977767512104
175,0.6323676578002039,0.9424627203936966,0.9737255302826732
176,0.6390525077907618,0.9422903794109824,0.9736352880891996
177,0.6229088843773575,0.9411787357961752,0.9738635741648826
178,0.6254893112034361,0.9434972201588618,0.97398271279023
179,0.6205167120760294,0.9420032418457728,0.9737745585946602
180,0.6386472520643053,0.9420079099000582,0.973452184629203
181,0.6461101697708603,0.941998698655619,0.9736985523991788
182,0.6192049321194161,0.942134643376531,0.9736677365764488
183,0.6276494979698666,0.9418193520493064,0.9735503042215408
184,0.6409637133478907,0.9437288248360928,0.9735653031532352
185,0.6282871280773125,0.941843227774544,0.9737555966414108
186,0.6273208976558305,0.942452048013478,0.973738809556084
187,0.6275215044153248,0.9424171387832828,0.9739877882257896
188,0.6510333658649387,0.9429935366805956,0.9743568501426716
189,0.6583216694966396,0.9428060924025072,0.974042893464485
190,0.6424478703695551,0.944087543081505,0.9739744278664816
191,0.64534004086883,0.9418462804664288,0.973736789437084
192,0.6198946684917762,0.941460004906164,0.9735176544254992
193,0.6261559656259913,0.9438527536589756,0.9738527545740512
194,0.652399677936502,0.9416363440060376,0.9737763165287628
195,0.6525822026241648,0.941542858068617,0.973564045592357
196,0.6294277588061045,0.9426389219357596,0.9740588787852018
197,0.6318287590164353,0.9419366972774252,0.9740020544325408
198,0.625050427483624,0.9422300863013556,0.973983724008204
199,0.6306639146629662,0.9427022268887744,0.9738352158459728
200,0.6422264422844957,0.9411512587725424,0.973862006640397
201,0.6675009656960066,0.9433264524766264,0.97365401534963
202,0.6602107466632197,0.9430726292626908,0.9739397318953098
203,0.6549557311004942,0.9427042809567664,0.9735542765327344
204,0.6753521372525504,0.9456642344279254,0.9740251023217916
205,0.6584975743198292,0.943545537259587,0.9738854831879534
206,0.6687889543518434,0.9430050255083638,0.9740136138652576
207,0.6652855680948362,0.9439885912136076,0.9738701444098162
208,0.6552243996629613,0.9442579535953184,0.9740387456007632
209,0.654865420384827,0.944573423542816,0.9741355429869664
210,0.6579154654088073,0.9445258932677936,0.9737068332316092
211,0.6772658861531752,0.9453937887591478,0.97416549576528
212,0.662328541856306,0.945103922801472,0.97387681001021
213,0.6689345911067209,0.9442265094985116,0.973735746794203
214,0.6609740760018674,0.9443139574943789,0.9737927742741326
215,0.6699019861016047,0.944430659652552,0.9735474584641396
216,0.6446052374035667,0.9446559718529998,0.9733718114337068
217,0.6842225276110785,0.9448308649438796,0.9737557199173814
218,0.690829302617431,0.9445596959806342,0.973803330078729
219,0.6985540217901032,0.9448924370477688,0.9735619318726392
220,0.7178293986016089,0.9451684094841044,0.9737859795545772
221,0.6952484995240666,0.9446523373177016,0.9734271174215464
222,0.6797400359339547,0.9439697846215348,0.9736477277768008
223,0.6873412505723108,0.9448167535512512,0.9736306299128744
224,0.7017536547013241,0.9460982735751452,0.9736951175113536
225,0.7024108256315101,0.944381031754812,0.9738067771297374
226,0.7069059652211054,0.9442969514677292,0.9739232949402904
227,0.6947814187356994,0.9446557214578688,0.9737037892197894
228,0.7020053257030562,0.9449117845686787,0.9737957274536602
229,0.7091864267407734,0.9444828475756388,0.9735366460270566
230,0.7177789773869752,0.945245532371017,0.9739936729583872
231,0.7062639427462923,0.9452891202490588,0.9736731575160584
232,0.7072566230459305,0.9443333060429892,0.9735533553626308
233,0.7069627639249882,0.9446460018175982,0.973726179527838
234,0.7149584233704015,0.9440875011369873,0.9740714878299116
235,0.6966609963264963,0.9447907068913298,0.973855201663041
236,0.7199099638176946,0.944321691608846,0.973883323073147
237,0.704777627848407,0.9454124178768396,0.97385853729343
238,0.707222958267051,0.9445049461519384,0.9735428928774976
239,0.6841376145168896,0.9442936138091615,0.973663980838509
240,0.7086275820428999,0.944812817829823,0.9738421166005928
241,0.6956390958521628,0.9458068315279664,0.973576400659395
242,0.6981071746784581,0.9461870356255594,0.9739521707725556
243,0.7055880316457214,0.9454491186252,0.9738048878283496
244,0.6849723593420645,0.9442452703741552,0.9736307146672202
245,0.6833311436058749,0.9456925375961602,0.9741731308380028
246,0.7017178196242405,0.9452280385757864,0.974094094710768
247,0.7182822158903922,0.9455730197074084,0.9739402150730212
248,0.7051700960804597,0.9453339481359322,0.9742381523530864
249,0.7108080304257555,0.9460480984477686,0.9737958922727624
250,0.7289493256893987,0.9470212070708778,0.9740453369529056
251,0.7105222952030246,0.945986527465917,0.9738848630174258
252,0.7021678929357412,0.9462285045252092,0.973868842686718
253,0.7216615431695751,0.9461997000280856,0.9740790929917724
254,0.7275541715682041,0.9475572209006612,0.9739438232770168
255,0.7129821181973252,0.9451892545623268,0.9741970885097476
256,0.7219464594273268,0.9471427649783696,0.9740685590251068
257,0.7136635589884883,0.9469420982417764,0.9741344583593162
258,0.7181829696347284,0.9478146358539482,0.9740894473181876
259,0.7169808188261545,0.9464673101259782,0.9741620197986274
260,0.7256195076937053,0.9464688361253932,0.974400338682302
261,0.7165399550965567,0.9469101310101444,0.9745477366221296
262,0.6955050528761859,0.946143385184744,0.974132806623196
263,0.7076737898619567,0.9475760507111304,0.9743673088435266
264,0.6911317098350682,0.9463386693097222,0.974103365543411
265,0.7083689833695183,0.9469079419213038,0.9742137545897788
266,0.7104552459811154,0.9467595298508464,0.9742671951721128
267,0.7147632557808501,0.9474912455878288,0.9745304425114676
268,0.7115046881204757,0.9468238967757906,0.9744237624200328
269,0.7212974976198977,0.9466325840910874,0.9743133660935228
270,0.7118260157041525,0.9465151225076748,0.974018560052008
271,0.7160791060764775,0.946857291959154,0.9744278486160352
272,0.6999345815692648,0.9461337859110912,0.9743345155184492
273,0.6960540890389129,0.9455429248157892,0.9741596716490708
274,0.7158247326114885,0.945203116139051,0.9743822761685944
275,0.699362575295119,0.9454865351750782,0.9741547015362498
276,0.7041190313032657,0.945903299334377,0.974375311138304
277,0.7154946347019895,0.9456808463330212,0.9742666737565876
278,0.7195761547961458,0.9461537508488224,0.9741419758499048
279,0.7152490680981161,0.945804506309388,0.9741616850972348
280,0.7284281913593802,0.9475710794685828,0.9744925490240806
281,0.7110418316462983,0.9446711149875044,0.974807844840152
282,0.7075873100583465,0.9463029890691822,0.9748675635996754
283,0.7239410695437093,0.9456752273935044,0.9747157579685524
284,0.7205049604123226,0.9455289128177998,0.9749806541016262
285,0.7054845579213133,0.9461355010312544,0.9747956098790732
286,0.7203862372560845,0.9471683871189964,0.9748129990285782
287,0.719948954976468,0.946010489716414,0.9749736136001972
288,0.7251646397715942,0.9463150552439736,0.9747490405079768
289,0.7186953633728425,0.9465328498673796,0.974470021141752
290,0.7268704147188236,0.9462853007922254,0.9750165413982648
291,0.7204333933249099,0.9454184677001676,0.9745959894594546
292,0.7257243112313365,0.946179284231797,0.9749715609071214
293,0.7349187932601798,0.9462675379472264,0.9746561101861424
294,0.7336701859316277,0.947652133214872,0.9753118257202056
295,0.7253192875570116,0.9469002028522008,0.9746961095093934
296,0.7176172832672444,0.9464466279261524,0.9748402870125814
297,0.7174455469133307,0.9452904671587116,0.9750008882527016
298,0.7190491348243192,0.9455237457518232,0.9747227729198868
299,0.7412819630390601,0.9467392477514432,0.9750499107923388
300,0.7188380646902488,0.945137542671509,0.9748022412378904
301,0.7105218999351055,0.9442097065302708,0.9747138850524903
302,0.7326072973510297,0.9464399652038364,0.9748798615353614
303,0.7161005513474961,0.9460231411241125,0.9750332812460972
304,0.7342130757017356,0.9462668816226742,0.9748780803462084
305,0.7412444508956042,0.9459461835994468,0.974881559524414
306,0.7307895413289738,0.9467199816061086,0.9749467574095272
307,0.7268325298763357,0.9461697934447448,0.975068142180551
308,0.7210746218225035,0.9457756867730684,0.974930305141628
309,0.7264045914745847,0.9447318653884166,0.9745146098641628
310,0.7237831012000345,0.945558456381036,0.9748961070649488
311,0.7294160631787012,0.9455181198689075,0.97483221027997
312,0.7187995021393658,0.9442209776653724,0.974697169353684
313,0.7033262812199933,0.9433154729224164,0.9747326511050958
314,0.7152617715644431,0.9444092206659912,0.974691893558028
315,0.7129750999908725,0.944964644438678,0.9752048411727832
316,0.7225439664677983,0.9445637035406588,0.9747877071990028
317,0.7248719108010558,0.9447673124181322,0.9748869001106888
318,0.7208202073921512,0.9455365959594558,0.974764388401455
319,0.7236060304499932,0.945367808853666,0.9747765695092728
320,0.7246071369698242,0.943882642322454,0.9750168933248314
321,0.7264470011436853,0.9457747582248748,0.9747922254923392
322,0.7245948376264145,0.9459387414802944,0.9748781151465324
323,0.7217303959862426,0.9448330836335324,0.974790709439882
324,0.7371181711350738,0.9454019662983646,0.9749245540804186
325,0.7232155091271326,0.9446372815987858,0.9749289877253604
326,0.7179963853945389,0.9453563538504663,0.9746313294694744
327,0.7197807487769478,0.9456520037183148,0.9748907625854624
328,0.7124627359789087,0.9457081463130012,0.9751196666135004
329,0.7172942564893044,0.946026588166572,0.9748660953512645
330,0.734101544530073,0.9463625736513624,0.9750839320053596
331,0.7320704931871035,0.9449929105266064,0.9749202663260996
332,0.7199988851241982,0.9463418530426696,0.9746883706004288
333,0.7278920477131169,0.9458027761600856,0.9751218701787416
334,0.7307190481375767,0.946173766431762,0.9748560544247596
335,0.7277782481647865,0.9455493295858214,0.975044796194728
336,0.722119356641019,0.9463375012506748,0.9754506367738768
337,0.7166896382633372,0.9448279639624756,0.9751847263844192
338,0.7123079136880699,0.9459177675815464,0.9751327055095264
339,0.7089896658807446,0.9449377290764148,0.9750989713621268
340,0.7186823347047653,0.9450635256691324,0.9751901346435368
341,0.7333774783410736,0.9456436571578009,0.9751397527187424
342,0.7244923878154513,0.9450715203750352,0.9752133973089302
343,0.7248041382748661,0.9452333054224352,0.975462228895328
344,0.7213515875792883,0.9457035684236118,0.9750515493150848
345,0.7332118571024996,0.9466866887827812,0.9753921475299788
346,0.7081376723007639,0.9455149407705364,0.975051073242144
347,0.7197398465542943,0.94501657498868,0.974908762185602
348,0.7044661698908212,0.9442697694061498,0.9748144389114302
349,0.7147719738410847,0.9455752477976958,0.9755422506247102
350,0.7249695598975872,0.9459388622776522,0.97553221412345
351,0.7201966816163274,0.9460168927047236,0.9753501312158228
352,0.7245430211807568,0.9468362255891885,0.9753968457297508
353,0.7318560292381799,0.9451388444849756,0.9754478398035068
354,0.7372359228726827,0.9456320094733948,0.975358644658663
355,0.7213847038155762,0.9442777950192632,0.9753265693233896
356,0.7131291777664422,0.9451526352364772,0.9753747264354168
357,0.741632840007254,0.9458921968317808,0.9751988492221684
358,0.7334584837151642,0.9463369808224912,0.9752599503378778
359,0.7218562018777535,0.946128784225858,0.9756199921231538
360,0.7347559532258751,0.945846091665228,0.9752121237908284
361,0.7400302601994794,0.9468862131072092,0.9752510750590122
362,0.7241828291606559,0.944500973626782,0.975345437335024
363,0.7273905543847237,0.9450782188854806,0.975239618578118
364,0.7379090319388066,0.9455120021082816,0.9754963807305777
365,0.7354310936422463,0.9454732574119864,0.975349108713352
366,0.7450831287281411,0.9457785154509232,0.9754543570413372
367,0.7334980064620044,0.945114068630018,0.9751599632620848
368,0.7570633073313914,0.9452653911657376,0.9750857490310616
369,0.7422781661324925,0.945790898115982,0.9755975134399316
370,0.7440016866190252,0.9462389996414252,0.9754783040438691
371,0.7408563106710114,0.9450544746978852,0.9755246212160448
372,0.7356254987533517,0.9452743045300948,0.9754931638757108
373,0.7330382470847093,0.947331297885113,0.9758207770126028
374,0.7340037947644026,0.9467551405122728,0.975553999031842
375,0.7380671921664108,0.9472131470320124,0.9756086415872408
376,0.7218939714718547,0.9470731116330504,0.9754312663682724
377,0.731004172193137,0.9468189741876534,0.9751762077702776
378,0.7230293817008008,0.9452998128454432,0.9751331252940212
379,0.726861836229097,0.9466255916643314,0.975050890958733
380,0.7316259231619336,0.9475337786950272,0.9756152976567052
381,0.7377160367135875,0.9460202142698234,0.9751195617401218
382,0.7330681765672548,0.9477069668674004,0.9754409214985796
383,0.717801511881227,0.9467073403162444,0.9754696760403606
384,0.7160905806256848,0.9461833725442284,0.9751830177043266
385,0.7216210496029364,0.9462148762069436,0.9755019827394564
386,0.7266417533075556,0.9468854262796658,0.9757211795493298
387,0.7358548751497652,0.9468481067113556,0.9760398388397408
388,0.7232809760827997,0.9474678004856074,0.9759288577898648
389,0.7248743628070655,0.9488066982046788,0.9759357977368636
390,0.7351794455754533,0.9464011179638911,0.9757506162670831
391,0.7315799913326907,0.9471919346510652,0.9760352740822544
392,0.7351605140236608,0.945702489803086,0.9757844846457582
393,0.7236591198882165,0.9462126818257351,0.9760980464885456
394,0.7335315647922075,0.945901212726061,0.9755192247104766
395,0.7348118370979794,0.945878090746616,0.9754728846710484
396,0.7185370711131519,0.9451809470676004,0.975573489383832
397,0.7178493947923189,0.9463487736807302,0.9757709845139588
398,0.7189362186594145,0.9466521594674336,0.9759546249724114
399,0.7136081035195205,0.9474884849412658,0.9757197063894892
400,0.7176760462042289,0.9483755547890076,0.9758573286783866
401,0.7167619108143943,0.9475296967806316,0.9757486282615364
402,0.6913886904166946,0.9466899192983532,0.9759388912188202
403,0.6977487958808273,0.9480565615039784,0.9758964487852956
404,0.7180981949841728,0.9478130596407888,0.9757209158121912
405,0.707471328397126,0.9477063292268412,0.9770645267401932
406,0.710048124867482,0.946501268815199,0.9768489761384896
407,0.7026297522165154,0.9466702782403768,0.9766772321959402
408,0.7220315012311235,0.9469059657481956,0.976783702057023
409,0.7114128544368725,0.9468673807303196,0.976517649388402
410,0.7006522146804448,0.946041023384676,0.9766875278036944
411,0.7206409721412474,0.9484177171958784,0.9769215904446352
412,0.7061466297026178,0.9479107202221174,0.9767612479603944
413,0.716621017322271,0.9466183574476108,0.9765990234855492
414,0.7130551097897674,0.9476672155611304,0.9769486445513526
415,0.7062142152207952,0.9475847996092934,0.9768212205677028
416,0.7260215559391903,0.9482406166846036,0.9767629999521116
417,0.7209371422129062,0.9480622055481474,0.9769330339077428
418,0.6994505448100568,0.9470896953787667,0.9768173130472302
419,0.7223210072177967,0.9469254843149226,0.9767178281024048
420,0.7116028669284956,0.9476839485117516,0.9767796988900904
421,0.7223314357614387,0.946190374296676,0.9764912752067654
422,0.7062183432324871,0.9479403847316692,0.9767325618589426
423,0.7102755497221518,0.9473183349088768,0.9767548056087576
424,0.662387209920265,0.9452486418335088,0.9766624731043464
425,0.6851010179723266,0.9466082797477904,0.9772224596814414
426,0.6781907514196895,0.948504105180234,0.97706009518042
427,0.6803870378871719,0.9477455594651354,0.9767691897984088
428,0.7029240008777552,0.9471365225516238,0.9767422225615128
429,0.6701782856821259,0.9462286835384924,0.9764916999307632
430,0.7056568003449718,0.9482345225091172,0.9765658545498872
431,0.6923201137195272,0.9465982547477374,0.9764603605682216
432,0.6890620240744991,0.9465195416817144,0.976346879854356
433,0.6882383922545459,0.9450340457601496,0.9764880043714564
434,0.6937867234045324,0.9474899200961936,0.976713294968204
435,0.674682996544315,0.9463652276549576,0.9765131310166232
436,0.680557579658227,0.946254398720205,0.976482519805269
437,0.6893758896565519,0.9453421773578716,0.9763553119552176
438,0.6892008676947657,0.946618007973223,0.9765561673342094
439,0.6834030470171546,0.9465210116286,0.9768055024457888
440,0.7000099155598117,0.9467619547824856,0.9767037274620796
441,0.7017807452028746,0.946447959839188,0.9767333782433902
442,0.6985597073114117,0.9474995721423564,0.976850097483443
443,0.6820513741435359,0.9460811328897738,0.9768377921828196
444,0.6811529238092264,0.9468682430072594,0.9769494826636502
445,0.6856772379907385,0.9460428199315696,0.9768610085340852
446,0.6824773385566845,0.945867429580848,0.9768709653421422
447,0.6669090829689945,0.9452082390015276,0.9767797644714432
448,0.6609269348993676,0.9465895505636504,0.977012913586452
449,0.6871121201425178,0.9464924551880692,0.9768819953210534
450,0.6977929113740643,0.9457417825012596,0.9768423705610756
451,0.7039736465254113,0.9464771158265382,0.9763957876291178
452,0.698408593420348,0.946519223835502,0.9769183534707088
453,0.6995586831841162,0.9467900195000468,0.976784323439118
454,0.6795315303783968,0.9467203838827966,0.977013742070447
455,0.6950285609503095,0.9472153762845658,0.9770124695627996
456,0.7022138688039629,0.9474779392367426,0.9769557243374346
457,0.701895332949738,0.9473169539797044,0.9768470462758606
458,0.6781025764868658,0.9477131611964156,0.9768634670260352
459,0.7030279270090087,0.9460943153634398,0.9769202871342082
460,0.7000024441932317,0.9465858641068724,0.9769061529993542
461,0.6924268513375607,0.9462260166980344,0.9769404608947284
462,0.695282202256099,0.9475994085094374,0.9769695165508904
463,0.6951001803445498,0.9467931267020048,0.9766783046935228
464,0.682993863277833,0.9468165666891024,0.9770361200142704
465,0.6849279553287911,0.9458784385092512,0.9766847175212728
466,0.6777366867777536,0.946289332888772,0.9768698976949364
467,0.6653790409861357,0.945747556229233,0.9766594556813352
468,0.6921420428128642,0.9477544618832868,0.9767761041871448
469,0.6918070168975364,0.9480319322375034,0.9769011524202096
470,0.6985287154323913,0.9472957099342866,0.97675491997953
471,0.6855805604266813,0.9474852939184338,0.9767747943456304
472,0.6994849668684401,0.9461584542159428,0.9768955422973324
473,0.6688925100062291,0.9467359143556472,0.9768561907052988
474,0.6784323482381629,0.946375028439462,0.9768721574261878
475,0.6948923241528712,0.945631054582745,0.9767387380038112
476,0.6913681694776552,0.94717164103626,0.9767372300142816
477,0.6691942804494518,0.9457967023499296,0.9764923435278576
478,0.6444272300893386,0.9473970155338572,0.9773120551387116
479,0.6397938885829466,0.9481866617351412,0.9773959495254396
480,0.6567924428378524,0.9471942242458476,0.97730742598201
481,0.6759176327896504,0.9479159040079662,0.9774236654954682
482,0.6671178002520722,0.9475767360179648,0.977385826794704
483,0.6842781481994441,0.9474738716118593,0.9774178026990764
484,0.6559786430119694,0.9463876450145474,0.977229803755998
485,0.6766444694293428,0.9478783931307148,0.9772977398309184
486,0.6484428174535803,0.9478008142699936,0.977614457426192
487,0.6504858755625914,0.9469706789503012,0.977339099603126
488,0.6675157340427503,0.9481929771301476,0.977472228281958
