Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
272,0.884139879901095,0.8914673582618119,0.884139879901095,0.886817250086082,0.949319953116576,0.7928550399776559
439,0.8844931119745673,0.8906775072443179,0.8844931119745673,0.8868372667415012,0.949273278325561,0.7928784336107068
186,0.8834334157541505,0.893763074915591,0.8834334157541505,0.8870792809012826,0.9424430429071968,0.7928887721159433
245,0.8837866478276227,0.892657542659999,0.8837866478276227,0.8869357759189147,0.947691769426129,0.7929375223726051
270,0.884139879901095,0.8918310411716394,0.884139879901095,0.8869318536440817,0.9499169739086104,0.7930196827071736
267,0.884139879901095,0.8922313304618552,0.884139879901095,0.887088955180611,0.9501711274559556,0.7931494694246622
386,0.8844931119745673,0.8908210309976559,0.8844931119745673,0.886773108927022,0.9505568537173416,0.7931762627886625
215,0.8837866478276227,0.8933315782046178,0.8837866478276227,0.8871741282537046,0.946155230319258,0.7931934459232863
276,0.884139879901095,0.892350804647756,0.884139879901095,0.887126455704771,0.9499703244713504,0.7932027217511033
214,0.8837866478276227,0.893398340574452,0.8837866478276227,0.8871521636360168,0.9458535543705552,0.7932908763999336
187,0.8837866478276227,0.8934943705060313,0.8837866478276227,0.8872063253550858,0.9422084436754554,0.7932975316353018
238,0.884139879901095,0.8924095926957117,0.884139879901095,0.8870715286855083,0.9474577586938544,0.7933521315897059
216,0.8837866478276227,0.8938130291615011,0.8837866478276227,0.8873067487643531,0.9457389411966932,0.7934331615776221
220,0.884139879901095,0.8926689278953687,0.884139879901095,0.8871492356794635,0.9472098366408592,0.7934728647490455
