Model,ROC_AUC_Score
240,0.9475108965901204
495,0.9475368535110306
228,0.9475562263267991
496,0.9475692490927696
218,0.9475717259238574
232,0.9475718200348832
480,0.9475941365702052
244,0.9476194414361508
227,0.9476198820468624
246,0.9476392353070934
243,0.9476600863992992
234,0.9476759367738172
245,0.947691769426129
230,0.9477120815188238
237,0.9477214583992112
487,0.9477462254878668
236,0.9477517664272872
231,0.947770358243764
235,0.9477802454014664
483,0.9478093800972732
486,0.9478863959163344
226,0.9478894740802102
242,0.94789099880105
491,0.9479013742360872
481,0.9479161313338188
493,0.9479945759293624
482,0.94806372186667
239,0.948085569069084
492,0.9481047878849924
488,0.9481338339697682
484,0.9481450564040378
443,0.9482843327777604
494,0.9483015550954788
497,0.9483936934563848
446,0.9485374517149326
281,0.948572679182993
434,0.9487240549346346
282,0.9487497845224176
437,0.9487952590922984
444,0.948803124696278
312,0.9489259291960463
441,0.948988105417451
445,0.9490526435811588
316,0.9490532491917208
315,0.9490870002166756
447,0.949107792642268
286,0.949110841472837
283,0.9491239485720644
273,0.9491902381786286
275,0.9492286978104252
314,0.9492308580862442
274,0.949238567857032
473,0.9492687548852178
439,0.949273278325561
442,0.9492736969362924
477,0.949278106710072
467,0.9492997644682136
284,0.9493089598487652
272,0.949319953116576
345,0.9493729901796
317,0.9494031405411526
347,0.9494082928142592
469,0.9494164260846626
438,0.949419661915062
476,0.9494288346845232
435,0.9494332530138506
264,0.9494357555115815
313,0.9494660947062964
319,0.9494697925362772
322,0.9494778433067552
323,0.9494986815656398
307,0.9495181161035748
277,0.9495203497126606
468,0.9495348672550536
344,0.9495358584763772
466,0.9495372725862062
429,0.9495613100088568
265,0.9495716047773004
440,0.9495912250928448
318,0.949606054301622
321,0.9496074195226064
464,0.9496208700659666
462,0.949635658941447
249,0.9496383814389788
324,0.9496507539833164
326,0.9496560394785242
470,0.9496579748656584
287,0.9496705759653444
428,0.9496795709016336
436,0.9497080651535764
268,0.9497115099837864
448,0.9497378152377142
426,0.9497387789590626
471,0.9497414788455036
320,0.9497501828931676
295,0.9497544386670868
463,0.9497557458325682
333,0.949760773439121
475,0.9497638882696302
288,0.9497664042117936
280,0.9497795351443324
279,0.9497923776326888
337,0.9498059033426476
290,0.949808310507132
427,0.9498095198949242
474,0.9498185074978864
285,0.9498205217182826
450,0.9498287069330834
298,0.9498556526308748
308,0.949863737012434
465,0.9498782484437216
297,0.9498952697060666
453,0.9499068325289164
293,0.9499099614149684
296,0.9499109709696086
270,0.9499169739086104
329,0.9499180671853968
430,0.9499290384532272
431,0.9499376062232372
424,0.9499396528324926
339,0.9499419921637048
472,0.9499471224368312
289,0.9499537542085962
291,0.9499570279278504
276,0.9499703244713504
404,0.9499864388456288
294,0.9499948947824064
456,0.9500214701472004
423,0.9500304840279168
458,0.9500374433549404
327,0.9500412909070074
271,0.950044527959628
269,0.9500447595705293
262,0.950086549143751
328,0.950097884022363
432,0.950099662354084
455,0.9501002392424498
403,0.9501052692934449
336,0.9501055620154016
454,0.9501177878932058
278,0.9501221848336636
461,0.9501309310479558
341,0.9501366076539202
346,0.9501372047089344
300,0.9501465870893164
332,0.9501599545216411
340,0.9501700934568929
267,0.9501711274559556
394,0.950175856229446
250,0.950178331227202
372,0.9501800185034498
451,0.9501841868885595
334,0.950186319053293
248,0.9501939145464062
338,0.9501954728783268
266,0.9502330977331024
252,0.950238356339446
263,0.95023913978318
335,0.9502401181711816
330,0.9502424703357158
348,0.9502480448862172
302,0.9502569304337164
422,0.9502647398155248
311,0.9502732263078304
401,0.950278233136624
452,0.9503043733907016
460,0.9503102284409484
383,0.9503120587170668
325,0.950319217266132
402,0.9503199145432776
425,0.9503289779239488
349,0.9503308460889216
299,0.950358833730213
407,0.9503623592270166
304,0.9503644235584782
399,0.9503821188757676
433,0.9503985711941842
459,0.9504047531885794
247,0.9504359473269632
342,0.950445461707226
457,0.9504481224825913
310,0.950453521033252
343,0.9504573581964396
292,0.9504716991278817
354,0.9504823746182026
449,0.9505121674800792
301,0.9505367726244373
256,0.950545715616329
386,0.9505568537173416
350,0.9505654251540144
391,0.9505831828045808
261,0.9505912745194666
305,0.9506249454889384
379,0.9506468281357648
309,0.9506641170645338
331,0.950664519786391
260,0.9506656124520668
369,0.9506666128400488
398,0.950668341060704
255,0.9506772877192592
368,0.950677474107979
385,0.9506827357698752
378,0.950691734983938
254,0.9507032226401892
417,0.9507092298569648
251,0.9507240835101642
380,0.9507295877829516
381,0.9507320597251546
395,0.9507919620041766
363,0.9507943685575504
303,0.9508119862637991
371,0.9508126768187284
376,0.9508203505339932
373,0.9508228463095082
364,0.9508392595168492
358,0.9508437964016244
400,0.950871804209564
392,0.9508766759829248
393,0.9508854448083078
396,0.9509233434406132
375,0.950924317550841
352,0.9509311901001656
253,0.9509341655974676
389,0.9509358534848262
306,0.9509559547443788
259,0.9509561307442193
409,0.9509657105133114
382,0.9509828264977928
411,0.9509888544923274
